,CalibratedRecallK_10,CalibratedRecallK_20,CalibratedRecallK_50,CoverageK_10,CoverageK_20,CoverageK_50,NDCGK_10,NDCGK_20,NDCGK_50,PrecisionK_10,PrecisionK_20,PrecisionK_50,ReciprocalRankK_10,ReciprocalRankK_20,ReciprocalRankK_50
"ItemKNN(K=163,normalize=False,normalize_X=True,normalize_sim=False,pop_discount=None,similarity=conditional_probability)",0.30255161452091356,0.37636314183474856,0.4602638311616561,0.6309889360042892,0.6885996978115709,0.7244236486815812,0.17840248125344235,0.19711168433247744,0.2138805032249054,0.03025516145209135,0.018818157091737432,0.00920527662323312,0.1400584075473154,0.1452231829983113,0.1479707713824267
