loss,run_time,iteration,delta,ndcg,window_hours
-0.002877251899900854,31.015706062316895,0,14991931.653171005,0.002877251899900854,4164.425459214168
-0.011640609906875031,26.400941848754883,1,7478.978193201009,0.011640609906875031,2.077493942555836
-0.011386294657256673,27.160659790039062,2,2367440.367301674,0.011386294657256673,657.622324250465
-0.013259778415035124,26.478118658065796,3,3816.5598772761905,0.013259778415035124,1.0601555214656084
-0.01652125525218493,26.6366765499115,4,93610.76162431417,0.01652125525218493,26.002989340087268
-0.01334201409671704,26.5459406375885,5,3283.3250081804263,0.01334201409671704,0.9120347244945628
-0.010104350015595173,26.408576726913452,6,2217.302326330791,0.010104350015595173,0.6159173128696641
-0.010609798967264375,26.67656922340393,7,8496.334254153859,0.010609798967264375,2.360092848376072
-0.011481782090605607,26.790260553359985,8,255486.09968309378,0.011481782090605607,70.9683610230816
-0.014475415860552248,26.58858823776245,9,4060.594108380439,0.014475415860552248,1.1279428078834552
-0.003393140990272601,29.844704627990723,10,10549418.19883028,0.003393140990272601,2930.3939441195225
-0.01161960929584719,26.999773740768433,11,314847.86853513593,0.01161960929584719,87.45774125975998
-0.011482755608853526,27.001516342163086,12,249737.8098747689,0.011482755608853526,69.37161385410246
-0.013636259475433708,26.974835872650146,13,28199.83600377267,0.013636259475433708,7.833287778825742
-0.011564723524489926,27.006043434143066,14,423403.7582126678,0.011564723524489926,117.61215505907438
-0.011822377013668756,27.815083026885986,15,2938042.1641961415,0.011822377013668756,816.1228233878171
-0.009785196037996538,28.844807863235474,16,6939007.23975854,0.009785196037996538,1927.502011044039
-0.011825118653732668,26.266844511032104,17,2494.4489113439126,0.011825118653732668,0.6929024753733091
-0.01127171657822252,26.53342080116272,18,13831.329904881537,0.01127171657822252,3.842036084689316
-0.013783697580649156,26.48019814491272,19,39681.34855130936,0.013783697580649156,11.022596819808156
-0.015741148764685464,26.830066442489624,20,76278.67435058375,0.015741148764685464,21.188520652939932
-0.015741148764685464,26.59829354286194,21,97092.06735536967,0.015741148764685464,26.97001870982491
-0.011387599845715057,26.50212073326111,22,719334.5693352582,0.011387599845715057,199.81515814868283
-0.01652125525218493,26.648507833480835,23,90831.09546172322,0.01652125525218493,25.230859850478673
-0.010989068550735762,26.929030179977417,24,1083279.3636611775,0.010989068550735762,300.91093435032707
-0.0142494312469212,26.46682119369507,25,110780.66002907132,0.0142494312469212,30.772405563630922
-0.013871198971422295,26.72201943397522,26,33183.65077229377,0.013871198971422295,9.217680770081602
-0.01554192003089309,26.707516193389893,27,59906.95922357219,0.01554192003089309,16.64082200654783
-0.013817052017550435,26.527915477752686,28,18274.287776824553,0.013817052017550435,5.076191049117932
-0.013709863979005768,26.711125373840332,29,179600.23359056612,0.013709863979005768,49.888953775157255
-0.011406119341314342,26.431915760040283,30,842028.6560330378,0.011406119341314342,233.89684889806605
-0.013781898962841883,26.53882336616516,31,137425.84909910537,0.013781898962841883,38.17384697197372
-0.010101556870020343,26.901957511901855,32,1416171.4438439196,0.010101556870020343,393.38095662331096
-0.014719717016097322,26.738393306732178,33,53124.68426075981,0.014719717016097322,14.756856739099947
-0.013613296872285307,26.404579162597656,34,6483.500778378127,0.013613296872285307,1.8009724384383685
-0.011463516951587944,26.496597051620483,35,575339.6254894733,0.011463516951587944,159.81656263596483
-0.013720995466761182,26.495087146759033,36,18155.40812649353,0.013720995466761182,5.043168924025981
-0.011691686038022907,27.21320152282715,37,2424046.023979266,0.011691686038022907,673.3461177720184
-0.011753338868536663,28.067600965499878,38,4624754.624374105,0.011753338868536663,1284.65406232614
-0.011902368193661472,26.415173053741455,39,9053.870025334012,0.011902368193661472,2.5149638959261145
-0.013710728705433214,26.65550708770752,40,169351.55088252513,0.013710728705433214,47.042097467368094
-0.010044059758952817,26.917243480682373,41,1443877.7586330567,0.010044059758952817,401.07715517584904
-0.01080531598589878,26.624105215072632,42,338123.94749080355,0.01080531598589878,93.92331874744544
-0.013636259475433708,26.64185667037964,43,26294.269511005044,0.013636259475433708,7.303963753056957
-0.01327743910684964,26.599175214767456,44,4990.362137977803,0.01327743910684964,1.3862117049938343
-0.011487923541033467,26.597957611083984,45,490338.8152411888,0.011487923541033467,136.20522645588576
-0.011780887037210558,26.52049946784973,46,12047.920653326419,0.011780887037210558,3.346644625924005
-0.011482466573088728,26.62685751914978,47,229378.0992663125,0.011482466573088728,63.716138685086804
-0.014499237819316535,26.651453495025635,48,50589.00955978408,0.014499237819316535,14.052502655495577
-0.015742122282933382,26.63801121711731,49,70322.55086402103,0.015742122282933382,19.53404190667251
-0.015741148764685464,26.71063780784607,50,97602.76303084195,0.015741148764685464,27.11187861967832
-0.01177329437495136,26.39517307281494,51,2788.5208392733016,0.01177329437495136,0.7745891220203616
-0.01432970525841555,26.384904384613037,52,21211.31407046509,0.01432970525841555,5.892031686240303
-0.0032815492481818058,30.08053493499756,53,10037031.861808904,0.0032815492481818058,2788.064406058029
-0.013783697580649156,26.53929591178894,54,40050.163871230674,0.013783697580649156,11.125045519786298
-0.011753338868536663,27.662354230880737,55,4022848.5754694785,0.011753338868536663,1117.4579376304107
-0.01080531598589878,26.88345503807068,56,339730.4128026259,0.01080531598589878,94.36955911184053
-0.01127070276344027,26.502347230911255,57,14104.264699341036,0.01127070276344027,3.91785130537251
-0.009833202145013287,26.463248252868652,58,2073.6631655503393,0.009833202145013287,0.5760175459862054
-0.011482466573088728,26.714224815368652,59,221540.83030949617,0.011482466573088728,61.539119530415604
-0.014196366116045061,26.6526837348938,60,114441.94178885665,0.014196366116045061,31.789428274682404
-0.010070735619207407,26.807295322418213,61,1429478.9710633839,0.010070735619207407,397.07749196205106
-0.013280521660032105,26.582799911499023,62,3810.2398045187683,0.013280521660032105,1.0583999456996578
-0.011413496260944142,26.418712615966797,63,827883.7748347705,0.011413496260944142,229.96771523188067
-0.013781701930074748,26.574059009552002,64,41707.34969069568,0.013781701930074748,11.585374914082132
-0.015741148764685464,27.52166509628296,65,75821.17010491199,0.015741148764685464,21.06143614025333
-0.015614052102763632,28.60306429862976,66,65831.19466845367,0.015614052102763632,18.28644296345935
-0.01390794954729329,28.827142000198364,67,29285.21210099122,0.01390794954729329,8.134781139164227
-0.013781898962841883,28.191554069519043,68,126757.37496492619,0.013781898962841883,35.21038193470172
-0.015741148764685464,28.677688360214233,69,80839.78844283143,0.015741148764685464,22.455496789675397
-0.013710728705433214,28.440210819244385,70,151850.19980906084,0.013710728705433214,42.18061105807246
-0.011819051951312744,29.19257164001465,71,10873.579429940823,0.011819051951312744,3.0204387305391176
-0.013546523612729264,29.371052742004395,72,6132.788630465996,0.013546523612729264,1.7035523973516655
-0.011481705055587777,29.92978549003601,73,271979.64416524564,0.011481705055587777,75.54990115701268
-0.013709863979005768,29.6328284740448,74,186097.9260515185,0.013709863979005768,51.69386834764403
-0.011485804645093885,29.501503944396973,75,464520.53970977105,0.011485804645093885,129.03348325271418
-0.013581838414652663,29.616060495376587,76,24104.001485622448,0.013581838414652663,6.695555968228458
-0.01272548378636169,29.250935077667236,77,17381.247373177306,0.01272548378636169,4.828124270327029
-0.011571502294831995,29.23661160469055,78,385597.3446487466,0.011571502294831995,107.11037351354072
-0.013781701930074748,29.75829839706421,79,34860.230437003396,0.013781701930074748,9.683397343612054
-0.013986899095813118,29.123955249786377,80,52191.494151212915,0.013986899095813118,14.49763726422581
-0.01145292914046384,28.98427987098694,81,605077.5438173164,0.01145292914046384,168.0770955048101
-0.015741148764685464,28.53756880760193,82,84906.64147607615,0.015741148764685464,23.58517818779893
-0.015614052102763632,28.3604097366333,83,64021.56706971221,0.015614052102763632,17.783768630475613
-0.014499237819316535,28.07454204559326,84,46277.30876529422,0.014499237819316535,12.854807990359506
-0.011610357052290824,27.310839891433716,85,8231.372977820503,0.011610357052290824,2.2864924938390288
-0.011537938051087196,27.246779680252075,86,200663.43682713245,0.011537938051087196,55.73984356309235
-0.010989068550735762,28.60962700843811,87,1058547.731577585,0.010989068550735762,294.04103654932914
-0.011388249059247183,27.816381692886353,88,277807.17731433583,0.011388249059247183,77.16866036509329
-0.013786887443684465,27.511176347732544,89,144295.08646393247,0.013786887443684465,40.08196846220346
-0.01573460962960765,27.65659785270691,90,103508.72948607708,0.01573460962960765,28.752424857243632
-0.011271676281688188,27.488670110702515,91,14118.518509713062,0.011271676281688188,3.9218106971425173
-0.013784731276638975,27.92539954185486,92,31820.64275056747,0.013784731276638975,8.839067430713186
-0.002877251899900854,31.951241970062256,93,15240614.623901805,0.002877251899900854,4233.504062194946
-0.009705737058679045,27.882845640182495,94,1650706.769845,0.009705737058679045,458.5296582902778
-0.013740527966930859,27.44183659553528,95,19084.35284202226,0.013740527966930859,5.301209122783962
-0.013333353940237175,27.46128010749817,96,5473.841412344138,0.013333353940237175,1.5205115034289272
-0.011812383986779742,27.515055894851685,97,9998.050940226109,0.011812383986779742,2.77723637228503
-0.0103754979037144,27.779006958007812,98,1976224.6205894956,0.0103754979037144,548.9512834970822
-0.009960434230526555,26.83026123046875,99,1805.9519092884523,0.009960434230526555,0.5016533081356812
-0.011224482397934065,26.898919820785522,100,656898.7449044515,0.011224482397934065,182.47187358456986
-0.013581838414652663,26.640193939208984,101,24829.228849313553,0.013581838414652663,6.897008013698209
-0.010989068550735762,26.93142318725586,102,1095694.4508855736,0.010989068550735762,304.3595696904371
-0.011822377013668756,27.47916340827942,103,2843687.8807628066,0.011822377013668756,789.9133002118907
-0.013781898962841883,26.495169639587402,104,127391.20215625038,0.013781898962841883,35.38644504340289
-0.011547106115424161,26.693515062332153,105,396150.5885125297,0.011547106115424161,110.04183014236935
-0.015614052102763632,26.49593186378479,106,64601.03865451032,0.015614052102763632,17.9447329595862
-0.016234856026523435,26.72576665878296,107,89586.7250793022,0.016234856026523435,24.885201410917276
-0.011487923541033467,26.742560386657715,108,521367.74693541566,0.011487923541033467,144.82437414872658
-0.011579492515542746,26.760197162628174,109,297743.8067996736,0.011579492515542746,82.70661299990932
-0.016234856026523435,26.57819366455078,110,87074.52435825307,0.016234856026523435,24.18736787729252
-0.011847355368525084,28.317431688308716,111,5525626.361018313,0.011847355368525084,1534.8962113939758
-0.012845830063607918,26.529804944992065,112,7325.386361207495,0.012845830063607918,2.0348295447798597
-0.013782675448322667,26.6525456905365,113,37161.87030689943,0.013782675448322667,10.322741751916508
-0.013710728705433214,26.717612504959106,114,171806.05900555901,0.013710728705433214,47.72390527932195
-0.011376457778133928,26.587178468704224,115,744501.7926301208,0.011376457778133928,206.8060535083669
-0.013986899095813118,26.57819962501526,116,56538.55869116424,0.013986899095813118,15.705155191990066
-0.011786925849131446,26.57118797302246,117,15371.770090436754,0.011786925849131446,4.269936136232432
-0.011483440091336646,26.69793176651001,118,230894.88744206636,0.011483440091336646,64.13746873390733
-0.011260322762451522,26.777350664138794,119,951033.5147371129,0.011260322762451522,264.1759763158647
-0.01382608718492965,26.639718770980835,120,21398.868864109714,0.01382608718492965,5.944130240030476
-0.014499237819316535,26.77685022354126,121,43916.78655777705,0.014499237819316535,12.199107377160292
-0.014196366116045061,26.56129550933838,122,113732.67704983833,0.014196366116045061,31.592410291621757
-0.0033291885466867712,30.10200262069702,123,10191286.018196512,0.0033291885466867712,2830.9127828323644
-0.011709798791758147,26.38526201248169,124,2808.743243259681,0.011709798791758147,0.7802064564610225
-0.013710728705433214,26.632495164871216,125,153320.0460467906,0.013710728705433214,42.588901679664055
-0.013402200280978016,26.485086917877197,126,4676.915831104414,0.013402200280978016,1.2991432864178927
-0.01080531598589878,26.69642472267151,127,338071.4713045448,0.01080531598589878,93.90874202904021
-0.011793650993322828,26.477925300598145,128,11290.095063884975,0.011793650993322828,3.1361375177458264
-0.013920861362035814,26.67335820198059,129,29139.212471065588,0.013920861362035814,8.094225686407107
-0.011537938051087196,26.669299364089966,130,200348.86813943504,0.011537938051087196,55.65246337206529
-0.016234856026523435,26.885576963424683,131,87094.0599430711,0.016234856026523435,24.19279442863086
