loss,run_time,iteration,K,fit_decay,predict_decay,delta,ndcg,window_hours
-0.04449774294672888,71.02895283699036,50,818.0,1.7670900058635283e-06,7.167695232622627e-06,1038547.8684021105,0.04449774294672888,288.48551900058624
-0.0007614018715896426,19.042282581329346,51,689.0,3.150619443385125e-07,0.0386484674511393,498469.045820692,0.0007614018715896426,138.4636238390811
-0.005196333093439868,4.650984764099121,52,498.0,8.584764471272326e-08,1.813004965748174e-05,4700.111694490364,0.005196333093439868,1.305586581802879
-0.056092880720884454,88.8380434513092,53,877.0,1.562583638375518e-08,2.3396705806248115e-06,1662543.3967061283,0.056092880720884454,461.81761019614675
-0.0014146807030253877,4.345574617385864,54,935.0,2.1532111468161353e-09,4.981905108022707e-05,1925.072376998671,0.0014146807030253877,0.5347423269440753
-0.009826719561179871,13.453835248947144,55,750.0,0.00975283320120548,9.997505149661908e-08,599114.8445326075,0.009826719561179871,166.42079014794652
-0.001858714643456894,14.105028629302979,56,673.0,3.5610069579251675e-05,0.007352716761639438,307676.6135340454,0.001858714643456894,85.46572598167928
-0.029858461277745628,16.729995012283325,57,553.0,1.0304717495951872e-10,0.00025877948291926317,134397.07403210577,0.029858461277745628,37.332520564473825
-0.011845470924389472,14.147891759872437,58,440.0,0.00025458325414554994,1.1280514880904206e-06,68881.67318750906,0.011845470924389472,19.133798107641407
-0.029474469582858494,30.641459703445435,59,990.0,5.014078433738919e-08,2.6339728666132726e-07,219290.77398077617,0.029474469582858494,60.91410388354893
-0.01087180640001597,8.217520475387573,60,380.0,3.226256209130617e-10,4.702238269496243e-09,20872.570431880267,0.01087180640001597,5.797936231077852
-0.05131246767650951,106.76129007339478,61,822.0,9.643113569252801e-10,3.3041192109863515e-10,6071302.168292809,0.05131246767650951,1686.4728245257804
-0.0155656587783317,44.04723858833313,62,603.0,1.3397752553853265e-05,0.0009086735201661421,2009938.5791274377,0.0155656587783317,558.3162719798438
-0.05374663000002414,73.24293971061707,63,516.0,9.395308971178391e-07,0.00013418841072102518,9262266.792933345,0.05374663000002414,2572.851886925929
-0.06379341157073447,92.16681504249573,64,648.0,1.997165331539693e-08,1.0562245267104178e-05,12939276.432346005,0.06379341157073447,3594.2434534294457
-0.06121538402495384,90.31576204299927,65,693.0,2.625525427180609e-07,4.007697257073021e-06,4456464.604948572,0.06121538402495384,1237.9068347079367
-0.06162848395674871,88.71570539474487,66,696.0,2.570655492429652e-07,9.879687969912589e-06,4015851.816156569,0.06162848395674871,1115.5143933768247
-0.06435242153388059,96.55722522735596,67,659.0,2.649363693710828e-07,3.9326505323610487e-05,12869793.729887024,0.06435242153388059,3574.9427027463953
-0.03226471721872814,93.42508053779602,68,640.0,5.7904747749586965e-06,1.9214724118751607e-05,12710452.318807272,0.03226471721872814,3530.6811996686865
-0.04545559427320819,80.78280019760132,69,538.0,1.874223831899226e-06,4.2637293420973416e-05,7751813.199836081,0.04545559427320819,2153.2814443989114
-0.06501807232851607,84.14014434814453,70,749.0,1.989407563194976e-08,0.0004205651928680808,9716399.394643046,0.06501807232851607,2698.9998318452904
-0.0021918138619604895,65.9121322631836,71,877.0,7.074860614319236e-08,0.024681624980304347,11336134.953805588,0.0021918138619604895,3148.926376057108
-0.00017794483436070038,30.821879386901855,72,750.0,3.172454556776461e-08,0.10562825718553238,1304588.0348291155,0.00017794483436070038,362.38556523030985
-0.006606211992862258,4.776437759399414,73,650.0,2.1002034957905526e-08,0.0006233023300876896,9866.823391378573,0.006606211992862258,2.740784275382937
-0.010260289903901619,46.945457220077515,74,798.0,3.5455416299593484e-09,0.00504207229622974,2950011.7330212737,0.010260289903901619,819.4477036170205
-0.007758307918390045,70.91267013549805,75,846.0,2.7097449368158456e-05,0.001637730621178144,9335758.596162207,0.007758307918390045,2593.2662767117245
-3.315246820125758e-05,56.02946472167969,76,735.0,5.963787635514432e-07,0.7838558087853796,13091131.32504084,3.315246820125758e-05,3636.4253680669
-8.483655600651124e-05,27.049259424209595,77,807.0,8.727783682530233e-05,0.07361129051605753,900515.2383481507,8.483655600651124e-05,250.1431217633752
-0.005917448260269453,41.00816202163696,78,546.0,7.626087595836351e-08,0.009095565833982687,6882945.901476073,0.005917448260269453,1911.929417076687
-0.0007162132401127709,7.430782794952393,79,622.0,0.35662147594664695,9.464843880617952e-05,4810672.939342723,0.0007162132401127709,1336.298038706312
-0.027450233496533912,62.4389374256134,80,472.0,8.161430063300117e-06,3.1567922534937566e-05,3380422.218850633,0.027450233496533912,939.0061719029536
-0.05685171592200972,41.546050786972046,81,418.0,1.4077463584060806e-09,0.0003255329643818243,1456504.832948402,0.05685171592200972,404.58467581900055
-0.012361443508807166,50.95372819900513,82,946.0,2.514109716393954e-06,0.002420472086047142,1987015.499029647,0.012361443508807166,551.9487497304575
-9.815425385571673e-05,65.39161515235901,83,906.0,1.6007861835086262e-07,0.20375078868489283,8638768.86777472,9.815425385571673e-05,2399.658018826311
-0.0035628980329788502,49.31941485404968,84,708.0,5.611131507529567e-07,0.015322102815922296,6127367.07326871,0.0035628980329788502,1702.0464092413083
-0.045050476702352495,51.681657791137695,85,863.0,6.051070427402519e-10,0.00014988852560099278,576393.6381773785,0.045050476702352495,160.1093439381607
-0.03713741272225596,37.5331346988678,86,575.0,3.025893604609545e-09,2.4454580284299924e-06,337047.8345066282,0.03713741272225596,93.6243984740634
-0.05402942135845805,94.7787618637085,87,664.0,2.0908568694669557e-08,1.380992244870868e-07,10530716.16676805,0.05402942135845805,2925.1989352133473
-0.04601521862279353,37.402567863464355,88,516.0,1.1161288932080816e-06,0.0004518231564489117,750007.8217141486,0.04601521862279353,208.33550603170795
-0.05868165564046123,53.7487895488739,89,338.0,1.0054566144712276e-08,5.208182164422653e-07,4809079.998743226,0.05868165564046123,1335.8555552064515
-0.012904833570221597,78.46665287017822,90,739.0,0.00023572190957201746,5.1204825199164026e-06,2371254.2251514713,0.012904833570221597,658.681729208742
-0.031031173202644157,23.46521544456482,91,677.0,1.009628189641905e-07,6.66859722754961e-05,174085.46606809518,0.031031173202644157,48.357073907804214
-0.012368319496377374,9.087430238723755,92,404.0,5.2598146911267174e-08,3.781462482342477e-08,28022.469783302324,0.012368319496377374,7.784019384250645
-0.037033226245180594,44.27264666557312,93,343.0,3.684707625930611e-06,1.2313826852187537e-05,1107294.090371522,0.037033226245180594,307.5816917698672
-0.026184783602980523,17.37166690826416,94,825.0,1.9262581007380205e-10,1.7694584119107321e-06,107588.1251774976,0.026184783602980523,29.885590327082667
-0.02160956834120691,23.804131269454956,95,562.0,1.315910548163403e-09,0.0012461398008684428,474755.58013478725,0.02160956834120691,131.8765500374409
-0.020177326850433136,12.566727638244629,96,265.0,5.0302530488903585e-09,2.4250362716379393e-05,59603.516505851054,0.020177326850433136,16.556532362736405
-0.0008755066687179242,3.9815967082977295,97,206.0,1.7129703693598888e-08,0.003660797266924439,5627.265009366955,0.0008755066687179242,1.5631291692685987
-0.016448693912180106,63.815099477767944,98,457.0,5.478036095825805e-05,0.00020018373172728444,10995342.555179335,0.016448693912180106,3054.2618208831486
-0.05843133430935143,76.9280412197113,99,600.0,4.047058056292542e-10,9.504373567597451e-07,3099043.2541702027,0.05843133430935143,860.8453483806119
-0.0013076535369356906,44.3340950012207,100,767.0,0.00013916644644650376,0.010455070830928613,4081612.7336751074,0.0013076535369356906,1133.7813149097522
-0.0024536543829942127,4.392218589782715,101,496.0,2.02464216061948e-07,3.0482240411064213e-07,3132.1061945887427,0.0024536543829942127,0.8700294984968729
-0.000231308676501717,24.80382800102234,102,956.0,0.0012124685699080844,0.03949964801090938,7915123.782543835,0.000231308676501717,2198.6454951510655
-0.03932323099371943,82.39120149612427,103,882.0,1.6346109043036795e-06,0.0007239870665041033,6050499.036375832,0.03932323099371943,1680.6941767710643
-0.059559291388726836,67.45063710212708,104,724.0,4.3999600000246356e-07,0.00037124639701044816,2572162.224672924,0.059559291388726836,714.4895068535899
-0.022374553752395672,127.5567672252655,105,996.0,1.446100231352177e-05,1.2594057950984989e-05,13106744.858189397,0.022374553752395672,3640.762460608166
-0.04795549385137314,70.53886151313782,106,625.0,4.179899546859142e-08,1.447358069798582e-07,1474427.7952204482,0.04795549385137314,409.5632764501245
-0.006256772231349442,5.342038869857788,107,916.0,7.216587747256556e-07,1.894833294948299e-08,9336.597023395045,0.006256772231349442,2.59349917316529
-0.05940991444755527,44.242534160614014,108,293.0,1.0358658486952539e-10,3.5265339730816086e-05,1869438.8110020591,0.05940991444755527,519.2885586116831
-0.06139656522128863,88.19085216522217,109,650.0,1.1344698465132626e-08,1.334518338411128e-06,5421469.8427769225,0.06139656522128863,1505.9638452158117
-2.5126317694235705e-05,47.4831805229187,110,684.0,4.830242928381419e-06,0.3437733499063424,7004009.644970112,2.5126317694235705e-05,1945.5582347139198
-0.050129789982255965,67.59943413734436,111,793.0,2.559991963688987e-09,7.260422736984222e-06,938547.3821405175,0.050129789982255965,260.70760615014376
-0.012012199627016374,15.303363800048828,112,82.0,0.0005322020512015185,2.8366081916482206e-06,371132.63054062315,0.012012199627016374,103.09239737239533
-0.005307525247292296,4.8177666664123535,113,593.0,0.06333653158446143,0.00014811726261365472,222296.4727581294,0.005307525247292296,61.7490202105915
-0.012014405695361283,6.942987680435181,114,832.0,8.115132868055274e-10,5.9798135596776604e-05,16676.233810374135,0.012014405695361283,4.632287169548371
-0.04987328078831389,100.2240080833435,115,858.0,3.1681204531318115e-08,1.2097641301980158e-09,3628072.820350043,0.04987328078831389,1007.7980056527897
-0.030243166006804375,37.54256296157837,116,365.0,7.300176792585617e-09,0.0015495183900067378,9230687.043924365,0.030243166006804375,2564.0797344234347
-0.0015875563995525236,5.383886098861694,117,703.0,0.014807917212661436,0.004760669065910023,656052.1960932715,0.0015875563995525236,182.23672113701986
-0.05365181014816395,69.827397108078,118,439.0,1.1621539602836371e-07,4.8986934171374756e-08,11657774.548597628,0.05365181014816395,3238.2707079437855
-0.0012465421938083726,39.584012269973755,119,773.0,7.004075624108016e-08,0.037621197312598796,2373337.2680214467,0.0012465421938083726,659.2603522281796
-0.019397916521056727,34.741846799850464,120,502.0,2.556016604051144e-10,0.002403158732827122,3114989.3001815905,0.019397916521056727,865.2748056059974
-0.048454766527543734,72.16715049743652,121,560.0,1.474919239439771e-06,9.40409819514796e-05,4430948.955601109,0.048454766527543734,1230.8191543336413
-0.02361352713680706,59.111244201660156,122,522.0,9.922794573464444e-06,6.215272975917182e-07,1560744.8509247613,0.02361352713680706,433.5402363679892
-0.021886078553419355,15.303732872009277,123,971.0,3.409154341783073e-07,2.5083102433836177e-05,85505.06397953084,0.021886078553419355,23.751406660980788
-3.93586799974014e-05,29.26990270614624,124,743.0,2.7030458169206053e-05,0.14549574816460564,1251017.0264293016,3.93586799974014e-05,347.50472956369487
-0.05152666961379246,93.18655562400818,125,639.0,2.0436392875123563e-07,3.556823073990763e-09,12851196.20146644,0.05152666961379246,3569.7767226295664
-0.03316091566148003,85.67244458198547,126,614.0,2.4441158888059163e-06,1.139455566990854e-08,6982893.824075273,0.03316091566148003,1939.6927289097982
-0.008958962355443058,5.771378517150879,127,810.0,2.1950143714841912e-09,0.0010659113491248693,29397.435118019752,0.008958962355443058,8.165954199449931
-0.06487212581319218,107.17384934425354,128,928.0,4.24432866531354e-09,0.0002207901622367234,9227982.667920843,0.06487212581319218,2563.3285188669006
-2.5587791899589225e-05,7.122108221054077,129,920.0,1.4641641990836684e-10,0.5589536216496162,126042.64052358473,2.5587791899589225e-05,35.011844589884646
-0.004634159574230883,62.87775659561157,130,984.0,4.895290681705267e-09,0.013300079083632371,5262794.470582848,0.004634159574230883,1461.88735293968
-0.0490428481928793,50.52568531036377,131,893.0,4.891953749090261e-10,0.0004722546798446445,827993.3534162974,0.0490428481928793,229.99815372674925
-0.0021642368898141043,69.59438586235046,132,930.0,1.3380891855557302e-09,0.024524419360652222,10699323.876264695,0.0021642368898141043,2972.0344100735265
-0.020293690948749513,11.332573890686035,133,847.0,1.2201690967448373e-08,0.00023802011996573982,57200.077985600066,0.020293690948749513,15.888910551555574
-0.001853172612599513,4.250929117202759,134,959.0,3.478648679015617e-09,4.852973168438253e-06,2411.9125042688424,0.001853172612599513,0.669975695630234
-0.0003199726397871523,45.42222046852112,135,999.0,2.736125539109283e-08,0.07694839617218016,1953646.361364611,0.0003199726397871523,542.6795448235031
-0.034573094783326146,21.87297034263611,136,720.0,9.491953043929708e-07,0.0006025024651203793,267536.314672587,0.034573094783326146,74.31564296460749
-0.016895927978067937,68.8353328704834,137,880.0,6.867200007286571e-10,0.00306868418770498,8551269.944700515,0.016895927978067937,2375.3527624168096
-0.009290818478842538,42.78544211387634,138,753.0,1.1558792766870554e-07,0.0053933570029298895,2762358.3756505754,0.009290818478842538,767.3217710140487
-0.041202252336406106,48.48106241226196,139,788.0,4.415392879539649e-08,1.7513014337970437e-05,445039.2543172904,0.041202252336406106,123.62201508813622
-3.315246820125758e-05,20.9817476272583,140,815.0,1.0326319871849475e-10,0.9014749922186145,562662.044541782,3.315246820125758e-05,156.29501237271722
-0.011999919133316663,18.228424310684204,141,863.0,0.004710905447002723,3.990257864511202e-05,1031033.4891560725,0.011999919133316663,286.39819143224236
-0.018329864287486463,10.376772165298462,142,664.0,4.412519547584743e-07,0.00011086141590973114,42292.8729225996,0.018329864287486463,11.748020256277666
-0.016643559952040105,89.5137391090393,143,899.0,5.010029385754777e-05,0.0001939142624748753,4209399.423601337,0.016643559952040105,1169.277617667038
-0.0008945231454594277,50.80343413352966,144,762.0,8.189684822663251e-09,0.049164150595595126,5941765.105136016,0.0008945231454594277,1650.4903069822267
-0.06290450977857262,78.56223821640015,145,546.0,1.4725077349407277e-08,1.6209550075219908e-06,7987639.282502139,0.06290450977857262,2218.7886895839274
-0.06352117108115277,84.41959547996521,146,584.0,2.2192220525803678e-08,8.060266206784678e-06,12935052.330179175,0.06352117108115277,3593.0700917164377
-0.06083536818296292,63.54619836807251,147,461.0,1.714125147415793e-07,3.1840633807992386e-06,3466224.500904455,0.06083536818296292,962.8401391401263
-0.06589268785853622,94.42082476615906,148,702.0,1.8423842503099641e-09,6.523348881294881e-05,6568652.445195315,0.06589268785853622,1824.625679220921
-0.05002884659060986,68.58930778503418,149,686.0,2.0717750408984094e-09,0.0008173907924162595,9972969.898074437,0.05002884659060986,2770.269416131788
-0.06091951486549293,81.97918486595154,150,704.0,1.211815156115074e-09,6.544403276605337e-05,2249571.637300225,0.06091951486549293,624.8810103611736
-0.06461486910670618,82.59390068054199,151,831.0,3.3221669971630476e-10,0.0004260021772294826,4847940.221488648,0.06461486910670618,1346.6500615246246
-0.00668008532023159,56.336148738861084,152,835.0,2.826861222109048e-10,0.00728112203541357,5295694.445801657,0.00668008532023159,1471.0262349449047
-0.0661124710173065,87.24112749099731,153,779.0,1.490060465286403e-10,0.0003494380295792665,6979958.626693653,0.0661124710173065,1938.8773963037925
-0.058885051409785526,77.84927654266357,154,946.0,1.3234893998071878e-10,0.0002986664453425179,1719682.129724872,0.058885051409785526,477.68948047913113
-0.02627079267899444,64.03418350219727,155,786.0,9.334985005102522e-10,0.0018423515735191559,6640309.314154933,0.02627079267899444,1844.530365043037
-0.002825340915009817,41.08496856689453,156,733.0,1.8194367691968758e-10,0.01853885910211841,2637929.2871031365,0.002825340915009817,732.7581353064268
-0.06373863362322285,93.86571621894836,157,870.0,6.273948780802725e-10,0.00013401474489674358,3641490.5515313023,0.06373863362322285,1011.5251532031396
-0.034680190380182316,79.33212780952454,158,909.0,4.109691524127119e-10,0.0012837194298245167,8142802.146137638,0.034680190380182316,2261.8894850382326
