loss,run_time,iteration,K,normalize_X,similarity,delta,ndcg,window_hours
-0.037174574942916566,4.162828683853149,0,999.0,1,1,156588485.7466815,0.037174574942916566,43496.80159630042
-0.03618963001557794,3.30997633934021,1,685.0,1,1,130228528.96035299,0.03618963001557794,36174.59137787583
-0.03166094190188626,5.333447694778442,2,528.0,0,0,496573378.21091956,0.03166094190188626,137937.04950303322
-0.02328750015400157,2.4503257274627686,3,406.0,0,0,111439258.18462238,0.02328750015400157,30955.34949572844
-0.027129561175877958,1.8667807579040527,4,989.0,1,0,74634148.2235616,0.027129561175877958,20731.70783987822
-0.034217608636579126,2.042447090148926,5,198.0,0,1,133753903.2256583,0.034217608636579126,37153.8620071273
-0.017282538015639247,0.45299434661865234,6,490.0,1,1,4697640.529486209,0.017282538015639247,1304.9001470795026
-0.015171008252743241,0.5130965709686279,7,647.0,1,0,15840336.973600984,0.015171008252743241,4400.093603778051
-0.023526273484942038,3.3287930488586426,8,772.0,0,0,122550357.63205798,0.023526273484942038,34041.766008905
-0.015553555890782897,0.5710065364837646,9,254.0,1,0,22876653.790163476,0.015553555890782897,6354.626052823188
-0.019454160423790768,0.4718208312988281,10,210.0,1,1,8112299.183872479,0.019454160423790768,2253.4164399645774
-0.02558587590473252,0.6445038318634033,11,773.0,1,1,24241287.517948203,0.02558587590473252,6733.690977207834
-0.03681369448843755,1.3498239517211914,12,79.0,1,1,177418911.53554326,0.03681369448843755,49283.03098209535
-0.03593521757333537,3.036607503890991,13,228.0,1,1,598962533.0517371,0.03593521757333537,166378.4814032603
-0.015138064297069067,0.5610394477844238,14,703.0,1,0,21307130.453763526,0.015138064297069067,5918.6473482676465
-0.02614862796607627,0.7284810543060303,15,396.0,1,1,28850358.117335934,0.02614862796607627,8013.988365926649
-0.031201932635934352,2.3126025199890137,16,165.0,0,0,426718264.566244,0.031201932635934352,118532.85126840111
-0.011482305477293876,0.4086322784423828,17,537.0,1,0,2834925.140766627,0.011482305477293876,787.4792057685075
-0.02692681785434637,0.8396310806274414,18,872.0,1,1,35268880.64269882,0.02692681785434637,9796.91128963856
-0.03374713722389189,3.7192306518554688,19,963.0,1,0,130577926.7955595,0.03374713722389189,36271.64633209986
-0.036431214462945394,3.4977850914001465,20,330.0,1,1,320654515.31246066,0.036431214462945394,89070.69869790574
-0.036909905755097866,1.7727582454681396,21,123.0,1,1,223226547.72391078,0.036909905755097866,62007.37436775299
-0.03658830584415645,5.339433431625366,22,895.0,1,1,242203756.5531491,0.03658830584415645,67278.82126476364
-0.03177319056886465,0.9082252979278564,23,81.0,1,1,58387774.44675532,0.03177319056886465,16218.826235209812
-0.03258487631684568,1.6101505756378174,24,608.0,1,1,65718849.393737875,0.03258487631684568,18255.235942704967
-0.034275621069102966,1.302389144897461,25,59.0,0,1,234938790.16880497,0.034275621069102966,65260.77504689027
-0.036059940554993404,3.542917490005493,26,310.0,1,1,379568235.0406517,0.036059940554993404,105435.62084462546
-0.030236320701535962,0.912010908126831,27,130.0,1,1,49357882.35362574,0.030236320701535962,13710.52287600715
-0.03627516524752368,2.299197196960449,28,451.0,1,1,93233974.96528304,0.03627516524752368,25898.32637924529
-0.03432717673168025,5.3469579219818115,29,831.0,0,1,240472854.04966876,0.03432717673168025,66798.01501379687
-0.03641693190055745,3.7238292694091797,30,584.0,1,1,172266219.96908492,0.03641693190055745,47851.72776919026
-0.034504295099276994,6.968608379364014,31,702.0,0,1,610783137.281187,0.034504295099276994,169661.9825781075
-0.03573106763317147,2.6722869873046875,32,948.0,1,1,89822788.17426701,0.03573106763317147,24950.774492851946
-0.03474094938051907,3.776320695877075,33,359.0,0,1,297216916.7687099,0.03474094938051907,82560.25465797498
-0.037082118748514414,3.13942813873291,34,427.0,1,1,161079724.25000674,0.037082118748514414,44744.36784722409
-0.036678393656196864,3.2597007751464844,35,455.0,1,1,163233436.28957403,0.036678393656196864,45342.62119154834
-0.028730137514404244,1.0002284049987793,36,555.0,0,1,42694077.82769556,0.028730137514404244,11859.466063248768
-0.019454160423790768,0.46369147300720215,37,489.0,1,1,8053967.2278977735,0.019454160423790768,2237.2131188604926
-0.01572876612628218,0.4572887420654297,38,640.0,1,0,13705020.896439498,0.01572876612628218,3806.9502490109717
-0.03610967732708408,1.7172489166259766,39,279.0,1,1,83629427.32603382,0.03610967732708408,23230.396479453837
-0.031817210473814195,4.529053688049316,40,390.0,0,0,558506458.2663975,0.031817210473814195,155140.68285177706
-0.03592864251364932,3.0651791095733643,41,729.0,1,1,108537074.80381651,0.03592864251364932,30149.187445504587
-0.031194132095667678,1.4440817832946777,42,791.0,1,1,57618805.34226181,0.031194132095667678,16005.223706183837
-0.03720694396154829,4.7905988693237305,43,450.0,1,0,436673270.08257174,0.03720694396154829,121298.13057849216
-0.03097136424452072,5.03232216835022,44,505.0,0,0,406699741.42839366,0.03097136424452072,112972.15039677602
-0.0374285761629345,6.042755126953125,45,588.0,1,0,494747021.7891588,0.0374285761629345,137429.72827476633
-0.037098113641881175,5.960582494735718,46,603.0,1,0,452559706.5378888,0.037098113641881175,125711.02959385801
-0.01251089881234731,0.41330432891845703,47,632.0,1,0,3927445.5418488313,0.01251089881234731,1090.9570949580086
-0.03698131624116171,5.668611764907837,48,675.0,1,0,328942705.6432817,0.03698131624116171,91372.97378980047
-0.015166975399405612,0.4668753147125244,49,253.0,1,0,11410938.792700727,0.015166975399405612,3169.7052201946462
-0.03158545525117713,5.809751987457275,50,553.0,0,0,500327342.84072405,0.03158545525117713,138979.81745575668
-0.03763502680471899,4.295238256454468,51,349.0,1,0,609901149.6873401,0.03763502680471899,169416.98602426116
-0.03583064091784141,3.2531697750091553,52,364.0,1,0,199588860.0895866,0.03583064091784141,55441.35002488516
-0.03724610395568942,2.518592119216919,53,169.0,1,0,597973204.1650496,0.03724610395568942,166103.66782362488
-0.03638610401160111,5.48183536529541,54,748.0,1,0,275997013.2531303,0.03638610401160111,76665.83701475842
-0.013756775312470427,0.52423095703125,55,304.0,0,0,18371344.486204635,0.013756775312470427,5103.151246167954
-0.03118451816693154,1.9298100471496582,56,219.0,1,0,115187218.17385152,0.03118451816693154,31996.449492736534
-0.013581463447673359,0.4146261215209961,57,497.0,1,0,5709067.072322733,0.013581463447673359,1585.8519645340925
-0.016281520140121672,0.6628072261810303,58,670.0,1,0,28654446.328101866,0.016281520140121672,7959.568424472741
-0.03375131501902791,1.8626229763031006,59,178.0,1,0,137651474.06749162,0.03375131501902791,38236.52057430323
-0.02998479298778344,6.437603950500488,60,818.0,0,0,347702215.40069515,0.02998479298778344,96583.94872241531
-0.01853356275432859,0.765047550201416,61,354.0,1,0,36254801.51709966,0.01853356275432859,10070.77819919435
-0.03823191365793893,8.152922868728638,62,884.0,1,0,522760347.7187036,0.03823191365793893,145211.2076996399
-0.011638302481176716,0.40671586990356445,63,999.0,1,0,2964653.789575557,0.011638302481176716,823.5149415487659
-0.029335837030849708,5.978137016296387,64,920.0,0,0,276593619.55198014,0.029335837030849708,76831.56098666115
-0.038565553602997925,8.106603145599365,65,862.0,1,0,546306191.6382462,0.038565553602997925,151751.71989951283
-0.036035750336330656,4.85350227355957,66,847.0,1,0,192930503.7461933,0.036035750336330656,53591.8065961648
-0.038665395503125824,8.703454494476318,67,952.0,1,0,554601501.4280721,0.038665395503125824,154055.9726189089
-0.037517808920515455,6.995316982269287,68,888.0,1,0,364968622.6221197,0.037517808920515455,101380.1729505888
-0.034387043771127446,3.876410961151123,69,954.0,1,0,137876144.9508146,0.034387043771127446,38298.92915300406
-0.038091771050220644,8.863276243209839,70,985.0,1,0,518973033.0620388,0.038091771050220644,144159.17585056633
-0.027307399502554723,1.9024639129638672,71,926.0,1,0,74075056.52648242,0.027307399502554723,20576.40459068956
-0.03599616815077178,5.748761892318726,72,854.0,1,0,269726651.3487469,0.03599616815077178,74924.06981909636
