,CalibratedRecallK_10,CalibratedRecallK_20,CalibratedRecallK_50,CoverageK_10,CoverageK_20,CoverageK_50,NDCGK_10,NDCGK_20,NDCGK_50,PrecisionK_10,PrecisionK_20,PrecisionK_50,ReciprocalRankK_10,ReciprocalRankK_20,ReciprocalRankK_50
"ItemKNN(K=790,normalize_X=False,normalize_sim=False,pop_discount=None,similarity=conditional_probability)",0.015887603628337636,0.022557852389744983,0.03461532568611392,0.4331573813758678,0.6440845716908601,0.901342589936313,0.01006595044452468,0.01206717804698173,0.015018726548703428,0.00355499031007752,0.0025466327519379846,0.0015770348837209304,0.012066044319859725,0.01273746685702921,0.013458377600681628
