,CalibratedRecallK_10,CalibratedRecallK_20,CalibratedRecallK_50,CoverageK_10,CoverageK_20,CoverageK_50,NDCGK_10,NDCGK_20,NDCGK_50,PrecisionK_10,PrecisionK_20,PrecisionK_50,ReciprocalRankK_10,ReciprocalRankK_20,ReciprocalRankK_50
"GRU4RecNegSampling(batch_size=512,bptt=6,clipnorm=1.0,dropout=0.0,hidden_size=139,keep_last=True,learning_rate=0.1,loss_fn=bpr,max_epochs=8,max_iter_no_change=5,min_improvement=0.0,momentum=0.0,num_components=238,num_layers=1,num_negatives=50,optimization_algorithm=adagrad,predict_topK=100,save_best_to_file=False,seed=1939073125,stop_early=False,stopping_criterion=<recpack.algorithms.stopping_criterion.StoppingCriterion object at 0x7f6d10e21f70>,validation_sample_size=10000)",0.0033590529638858123,0.005906153028102615,0.0131607067746813,0.23446554592919847,0.3277870216306156,0.48328934534396695,0.0019120748300132033,0.0026877851679689892,0.004391378060411572,0.0007085755813953489,0.0006359011627906977,0.0005547480620155039,0.0020915764965546944,0.00246818755865371,0.0028746761326075396
