loss,run_time,iteration,K,max_steps,delta,ndcg,window_hours
-0.004243286406159547,25.570274353027344,0,972.0,16.0,35864859.595658526,0.004243286406159547,9962.460998794035
-0.00566579288632925,82.21634531021118,1,589.0,24.0,390718632.081456,0.00566579288632925,108532.95335596
-0.002601328271538754,8.243248462677002,2,546.0,94.0,12096250.599052088,0.002601328271538754,3360.0696108478023
-0.00290788713182209,10.811645746231079,3,531.0,9.0,17140063.303886745,0.00290788713182209,4761.128695524096
-0.0026457690627467614,8.815848588943481,4,230.0,76.0,13292799.40663937,0.0026457690627467614,3692.444279622047
-0.0033563043984958024,17.10191774368286,5,144.0,64.0,23701207.53368294,0.0033563043984958024,6583.668759356372
-0.005724312339019594,87.09937167167664,6,286.0,71.0,288241505.09112,0.005724312339019594,80067.08474753333
-0.005664925610760985,97.10838389396667,7,680.0,78.0,560130687.3041533,0.005664925610760985,155591.85758448704
-0.005751933126823509,85.4178307056427,8,224.0,91.0,204117016.2151807,0.005751933126823509,56699.17117088353
-0.0022295731205359223,7.000518083572388,9,986.0,13.0,9656884.88919544,0.0022295731205359223,2682.4680247765114
-0.0035812669746534947,19.164302349090576,10,729.0,74.0,25104509.886544228,0.0035812669746534947,6973.474968484507
-0.0056687514621564326,71.88721370697021,11,289.0,11.0,177275342.27269644,0.0056687514621564326,49243.15063130457
-0.0010526872390228164,4.0313334465026855,12,199.0,30.0,3607857.9803778348,0.0010526872390228164,1002.1827723271763
-0.0057414345151935876,129.31130623817444,13,695.0,78.0,248537759.84488603,0.0057414345151935876,69038.26662357946
-0.0026109230359457197,8.32970643043518,14,196.0,61.0,12213226.962005975,0.0026109230359457197,3392.5630450016597
-0.0057588374482548735,78.09664106369019,15,305.0,46.0,142648088.74078932,0.0057588374482548735,39624.4690946637
-0.0056600957437935575,90.4673638343811,16,645.0,91.0,556935226.0436583,0.0056600957437935575,154704.22945657175
-0.0056816265189696255,85.79899263381958,17,644.0,41.0,541828147.5168612,0.0056816265189696255,150507.81875468366
-0.005039393346369954,38.09291481971741,18,719.0,67.0,52962753.75755629,0.005039393346369954,14711.876043765636
-0.002853260567861622,10.873465538024902,19,377.0,53.0,16898217.49500299,0.002853260567861622,4693.949304167497
-0.00559314092078869,70.46718263626099,20,51.0,44.0,118865216.81712365,0.00559314092078869,33018.11578253435
-0.0053691153006340305,57.30807900428772,21,407.0,34.0,83420392.3973161,0.0053691153006340305,23172.331221476696
-0.005627093189615274,64.64804768562317,22,53.0,51.0,98079696.85335952,0.005627093189615274,27244.36023704431
-0.0056740514532053355,82.8801577091217,23,441.0,99.0,149447279.5598967,0.0056740514532053355,41513.13321108242
-0.005297657781723232,45.495362281799316,24,113.0,85.0,62834139.545991205,0.005297657781723232,17453.927651664224
-0.005747027011752667,84.3589198589325,25,297.0,58.0,242894940.8018825,0.005747027011752667,67470.81688941181
-0.005778819470254118,82.72835230827332,26,442.0,47.0,182546046.15981498,0.005778819470254118,50707.23504439305
-0.005388689433815765,53.71544528007507,27,822.0,43.0,75622075.14859052,0.005388689433815765,21006.13198571959
-0.0044368023334031515,27.853882789611816,28,479.0,19.0,39642578.92088715,0.0044368023334031515,11011.827478024208
-0.00571971903854062,85.65707182884216,29,881.0,36.0,392640172.7001991,0.00571971903854062,109066.7146389442
-0.005659648810154028,71.42540097236633,30,372.0,24.0,121794983.70735343,0.005659648810154028,33831.939918709286
-0.005675454734182704,87.07623028755188,31,589.0,56.0,338388549.94629794,0.005675454734182704,93996.81942952721
