loss,run_time,iteration,K,fit_decay,predict_decay,delta,ndcg,window_hours
-0.13602144102400984,28.740991830825806,50,334.0,2.9929985798895684e-08,2.8319253461897847e-05,165970.36034521784,0.13602144102400984,46.10287787367162
-0.010008527515866122,12.452279090881348,51,532.0,0.008925516590834575,0.0029098435957336144,1615978.4287813588,0.010008527515866122,448.88289688371077
-0.0004020041847703203,10.293687343597412,52,474.0,1.9973484782559613e-06,0.07630037005413254,527501.433310123,0.0004020041847703203,146.52817591947863
-2.3340490999842408e-05,13.254997491836548,53,420.0,0.0005512922284061864,0.27369706450721454,3428769.7111379444,2.3340490999842408e-05,952.4360308716513
-0.14256066877859547,33.27806782722473,54,261.0,1.429994521126342e-09,2.975633801016701e-07,2269127.284975886,0.14256066877859547,630.3131347155238
-0.142459172625524,40.247525691986084,55,628.0,5.13839040505952e-09,0.0005359366704651056,229423.15167932096,0.142459172625524,63.728653244255824
-0.0028100346937979725,7.2629921436309814,56,181.0,0.00016077597051037735,0.021250687259785333,112527.21134801624,0.0028100346937979725,31.257558707782287
-0.013299678015147427,7.252236843109131,57,126.0,2.186529279518646e-10,0.004663117441158163,39314.99116957717,0.013299678015147427,10.920830880438103
-0.14156543818773065,39.72950196266174,58,296.0,6.355893120598223e-08,0.00010029505198561862,5140424.651580744,0.14156543818773065,1427.8957365502067
-0.1440802749311459,47.634660959243774,59,564.0,8.49043362946485e-10,1.4865494972355516e-06,959799.7196471561,0.1440802749311459,266.61103323532114
-0.06036585535121934,8.468669652938843,60,345.0,3.1418668053951717e-07,3.4741567741027593e-06,4620.231246184314,0.06036585535121934,1.2833975683845316
-0.04544977560925019,35.6816725730896,61,417.0,1.769086783627386e-08,0.0014531053387913503,8234609.139605786,0.04544977560925019,2287.391427668274
-0.10183732543370809,17.842296361923218,62,810.0,3.7142912843621776e-06,1.270476989223637e-08,16800.50309513689,0.10183732543370809,4.666806415315802
-0.14143424746633523,99.86193418502808,63,874.0,1.5413359040466715e-07,1.316638851369089e-05,11977834.442792172,0.14143424746633523,3327.1762341089366
-0.1433555183384092,47.9984085559845,64,712.0,1.2757546435830586e-06,4.670927743113185e-05,608228.734105539,0.1433555183384092,168.95242614042752
-0.14598481516073383,45.69262361526489,65,518.0,3.3987455891920663e-09,0.0001791210473692635,1090321.6355827171,0.14598481516073383,302.86712099519923
-0.008142262052809171,11.810988187789917,66,449.0,1.6277786728343235e-10,0.015429197721969814,454854.94624377106,0.008142262052809171,126.34859617882529
-0.12584856830334726,35.24860954284668,67,366.0,1.659123388850901e-09,0.0006844434810665968,1552507.046494996,0.12584856830334726,431.2519573597211
-0.1382662184332595,39.728416204452515,68,596.0,9.173123812747617e-10,5.083600772486845e-07,265837.6310345924,0.1382662184332595,73.84378639849788
-0.14485741202299077,60.798295974731445,69,648.0,2.6163517343663238e-09,0.0003133784420170715,2542667.5191330393,0.14485741202299077,706.2965330925109
-0.14405307917279164,40.9485764503479,70,477.0,4.5755142288112587e-08,2.8962589209452026e-05,718702.9213396047,0.14405307917279164,199.6397003721124
-0.03026067485589075,21.488032817840576,71,306.0,5.942011151525774e-09,0.002439513239222901,4193489.6282561137,0.03026067485589075,1164.8582300711428
-0.13814379387807382,52.574580669403076,72,416.0,1.86272332563912e-08,9.55215277641957e-06,6814744.833824923,0.13814379387807382,1892.9846760624787
-0.14753596707166192,48.7524254322052,73,540.0,4.661945101322539e-07,0.000283434788767558,1323115.1085203805,0.14753596707166192,367.53197458899456
-5.220472796673225e-05,9.925373315811157,74,672.0,4.130581467588496e-07,0.19802858234659992,198451.5689362351,5.220472796673225e-05,55.12543581562086
-0.0019669753197856282,19.2522554397583,75,583.0,8.353933554593151e-09,0.04361753701672009,3006694.8419295005,0.0019669753197856282,835.1930116470835
-0.09170415552597913,41.59992551803589,76,542.0,2.801412243612367e-05,0.0008604934916619404,1878376.7078293995,0.09170415552597913,521.7713077303888
-1.5374995262539255e-05,10.845094203948975,77,622.0,1.5082075719328468e-07,0.5359584088727963,403551.1830921748,1.5374995262539255e-05,112.09755085893745
-0.01779992332833158,19.07523536682129,78,721.0,6.638860689530828e-08,0.005591681459073915,833471.0319818916,0.01779992332833158,231.519731106081
-0.1366990106256882,73.07209801673889,79,756.0,6.0233613487606404e-06,2.5587257498212885e-06,5625818.827082525,0.1366990106256882,1562.727451967368
-0.14505317248984,46.84172987937927,80,499.0,7.407896792167143e-07,6.616818840999015e-06,1381109.5589485473,0.14505317248984,383.64154415237425
-0.13238598433935203,43.35220503807068,81,683.0,1.2352600127702618e-05,8.764921529170989e-05,336304.9846640969,0.13238598433935203,93.41805129558247
-0.01807788210968741,10.65640926361084,82,216.0,7.366488281161751e-05,0.002414689221294188,127630.83227573954,0.01807788210968741,35.45300896548321
-0.00042455691028526885,20.652040243148804,83,569.0,4.293814306995372e-10,0.0789553607913356,4101619.05375191,0.00042455691028526885,1139.3386260421973
-0.008701790830811318,9.423008680343628,84,397.0,1.3753250048580802e-06,0.009854334860874194,72942.70464162111,0.008701790830811318,20.26186240045031
-0.1454417437284129,58.48527669906616,85,653.0,3.2223020792109633e-08,0.0002587261035902479,2032700.9003049466,0.1454417437284129,564.6391389735962
-0.0684630578823126,45.31042146682739,86,461.0,0.001074450014550011,3.0885229838630265e-05,11281383.982141782,0.0684630578823126,3133.7177728171614
-0.14319248671324367,33.17297697067261,87,350.0,1.4651784052133986e-08,4.097802262000839e-08,631057.8057324634,0.14319248671324367,175.29383492568428
-0.04500134197691232,34.07089591026306,88,620.0,4.595761469688461e-07,0.0017624310964949404,3019398.806551834,0.04500134197691232,838.7218907088428
-0.09036018811313767,65.8465883731842,89,811.0,0.00020896675355942134,0.0004331440118562902,7779697.015935022,0.09036018811313767,2161.0269488708395
-0.12697051992497957,35.172056436538696,90,927.0,2.2022830571340537e-07,1.494898998564809e-09,55753.003316015405,0.12697051992497957,15.486945365559835
-0.13576867632679762,35.756553173065186,91,543.0,7.602056281311157e-08,1.9483498215981823e-05,150783.4897976084,0.13576867632679762,41.88430272155789
-0.13555814470871155,30.27667212486267,92,264.0,8.651340915756732e-06,0.00016469827369120716,1002557.058747972,0.13555814470871155,278.4880718744367
-0.006038784570606622,19.49745225906372,93,520.0,1.686655834977226e-05,0.01676265819410899,2595313.08388816,0.006038784570606622,720.9203010800445
-0.1291092506140344,31.115361213684082,94,495.0,2.7033064550237394e-10,5.393766144101621e-05,85733.54038021901,0.1291092506140344,23.814872327838614
-0.11748847463577236,80.35881328582764,95,695.0,5.011805891716053e-05,1.1667783732882877e-06,14122000.29674502,0.11748847463577236,3922.77786020695
-0.139270178420347,34.56211304664612,96,436.0,7.392859634815237e-10,5.621483011455609e-07,295062.1515763954,0.139270178420347,81.96170877122094
-0.10545492566971774,38.07648825645447,97,776.0,1.0349059029254654e-10,0.0008573301966434056,468545.02313515614,0.10545492566971774,130.15139531532114
-0.02027835211939712,16.989380836486816,98,407.0,2.0385224263922745e-09,0.004467975091459644,1280646.6066377051,0.02027835211939712,355.73516851047367
-0.1351709976270678,30.29436206817627,99,367.0,5.285100703259545e-06,4.6574807545210855e-06,197924.87540624983,0.1351709976270678,54.97913205729162
-0.1413718978425048,63.18522834777832,100,603.0,3.9731665208749474e-08,9.056859991199479e-05,4608927.722675181,0.1413718978425048,1280.257700743106
-0.005437392913790169,12.912655591964722,101,316.0,1.115309762757275e-07,0.02339031080391417,1665386.5884568691,0.005437392913790169,462.60738568246364
-0.14075069359181938,74.59697771072388,102,844.0,4.870396320299913e-09,2.123860360798233e-07,3529390.321680572,0.14075069359181938,980.3862004668255
-0.07683708269248445,10.90100884437561,103,584.0,2.965167742168056e-06,1.1898454055182855e-05,8373.869251120246,0.07683708269248445,2.326074791977846
-0.14855619378566157,40.90878462791443,104,469.0,1.7505276231339494e-10,0.0005449314358088436,773116.3570781528,0.14855619378566157,214.75454363282023
-7.725106195388726e-05,6.323786497116089,105,280.0,1.648451055218073e-10,0.12742552004818578,29694.191517917687,7.725106195388726e-05,8.248386532754912
-0.0007023993394242857,5.178360939025879,106,465.0,0.18531337731530792,0.00759397125446961,809920.1427577989,0.0007023993394242857,224.9778174327219
-0.0026800327675814825,6.901448965072632,107,207.0,1.2437970750487328e-09,0.031757156094347885,93937.30566793132,0.0026800327675814825,26.09369601886981
-1.7511416647512426e-05,11.523041009902954,108,734.0,9.926936210789563e-09,0.4329932064068941,407774.11186982755,1.7511416647512426e-05,113.27058663050765
-7.711427545211931e-06,7.8143157958984375,109,483.0,0.009855718315517414,0.8960275185161949,551199.9435525374,7.711427545211931e-06,153.11109543126037
-0.13939400480257044,18.612805604934692,110,142.0,5.129041366466065e-10,0.00022659139935614228,212380.82187072578,0.13939400480257044,58.99467274186827
-0.0008722510615171112,14.158899307250977,111,638.0,1.1237126907103333e-06,0.05846420428698921,1140335.5378234861,0.0008722510615171112,316.75987161763504
-0.1361033629874984,26.43538737297058,112,100.0,2.3145558268488694e-08,2.0615906547114497e-06,9729306.159053147,0.1361033629874984,2702.5850441814296
-0.14581084108521938,62.123791217803955,113,560.0,6.470955213427074e-07,6.685918269075376e-07,5854883.167159502,0.14581084108521938,1626.356435322084
-0.0819923508916019,33.010619163513184,114,438.0,0.00030647946847327083,0.0005224576160043972,261536.2710880325,0.0819923508916019,72.64896419112013
-0.0671889612305132,30.813591241836548,115,664.0,3.0047632924610623e-09,0.0012424219261780779,662926.5757274597,0.0671889612305132,184.14627103540548
-0.14500531916509554,52.517881631851196,116,610.0,2.3350256806832032e-07,3.614732417913094e-05,1405057.6427157419,0.14500531916509554,390.2937896432616
-0.028726785835558846,11.521877527236938,117,234.0,2.2857233694707607e-10,0.0020679821088530406,139782.08996837062,0.028726785835558846,38.828358324547395
-0.010118748808376278,19.42322278022766,118,537.0,1.8707021733211736e-06,0.012991003133769474,2132729.200405302,0.010118748808376278,592.4247778903616
-0.14116617241739698,33.27163076400757,119,392.0,7.432635823880228e-09,0.00011230217883996909,337180.0552837751,0.14116617241739698,93.6611264677153
-0.1441477562058602,34.744717836380005,120,350.0,1.2170845096394613e-09,2.4343075250124273e-10,881983.1548387238,0.1441477562058602,244.9953207885344
-0.1380932487974336,74.71541976928711,121,703.0,1.3704478609976573e-08,2.2020836193431977e-05,6821642.037434165,0.1380932487974336,1894.9005659539348
-0.015590489438390654,11.568280220031738,122,756.0,1.0907581017670626e-07,0.003828728383662527,47257.3242594858,0.015590489438390654,13.127034516523834
-0.13610289442706616,36.8885977268219,123,579.0,4.485927579916399e-09,2.446499552245612e-08,184174.79264118764,0.13610289442706616,51.15966462255212
-0.04682318097980739,7.194177150726318,124,520.0,7.184412692034756e-05,5.79453707412184e-05,2517.3130188335913,0.04682318097980739,0.6992536163426643
-0.10083400647878989,17.316322326660156,125,795.0,1.037700894555978e-10,5.971503844635132e-06,16174.806395744752,0.10083400647878989,4.493001776595764
-0.14180354659120645,50.943241357803345,126,911.0,6.467792307229218e-10,7.10638168966531e-08,523157.3444562858,0.14180354659120645,145.3214845711905
-0.142228413043547,42.72857618331909,127,373.0,4.553836563863266e-08,3.224685846849509e-06,2786744.464863105,0.142228413043547,774.0956846841959
-0.05313570404906872,28.12671971321106,128,449.0,0.0010458954530916582,0.0008331995524155516,726109.6468147861,0.05313570404906872,201.69712411521837
-4.043902698575273e-05,10.862104892730713,129,256.0,2.3910086704542343e-09,0.23823261551157313,1700048.3663765034,4.043902698575273e-05,472.2356573268065
-0.1316107656985934,32.853636264801025,130,502.0,1.538595851726542e-05,0.0003625020669143671,113370.2152320571,0.1316107656985934,31.491726453349195
-0.1461435606476406,62.56711196899414,131,960.0,3.901283793521712e-10,0.00018722997635484264,1012884.9049274547,0.1461435606476406,281.3569180354041
-0.01733986446117352,23.807979583740234,132,420.0,3.8157189632985775e-07,0.00588770951321289,4987712.719573778,0.01733986446117352,1385.4757554371606
-0.14345601352667578,40.305028676986694,133,335.0,7.896941540917421e-08,0.00013676554885734375,3121027.224338236,0.14345601352667578,866.9520067606211
-0.13946423892880527,28.047393798828125,134,293.0,1.7348486650104655e-07,9.243880112791802e-06,295095.42659233033,0.13946423892880527,81.97095183120287
-0.14111736714272938,45.48679733276367,135,721.0,1.455137211300789e-10,1.7402002018430975e-05,395774.3288828584,0.14111736714272938,109.93731357857177
-0.06451762366385713,32.94419813156128,136,177.0,0.002485558635901603,7.214170097967109e-05,15244876.871701421,0.06451762366385713,4234.688019917062
-0.013873947152007836,21.6702561378479,137,553.0,0.00010156593913332676,0.0033978632003675664,1503451.8007795992,0.013873947152007836,417.62550021655534
-9.060272123744478e-05,17.33562183380127,138,671.0,3.148270337518537e-08,0.16106862354838328,1982402.690555476,9.060272123744478e-05,550.6674140431877
-0.00022117568806616751,8.160963535308838,139,476.0,1.2504258317876469e-08,0.08624252657056115,71353.89536375503,0.00022117568806616751,19.820526489931954
-0.004661880344719781,22.589800119400024,140,593.0,9.76535294090098e-07,0.026237341637172687,4105551.8072629403,0.004661880344719781,1140.431057573039
-0.14225349831074938,59.21291255950928,141,640.0,1.0290839660373708e-09,1.319536522837815e-06,2393522.9700652054,0.14225349831074938,664.8674916847792
-0.002051524463578229,6.6084136962890625,142,529.0,0.03944198498759888,0.010972631688030232,1186355.5503589874,0.002051524463578229,329.5432084330521
-0.1381826672845534,28.655566930770874,143,317.0,2.0785464409932325e-08,7.539538312828415e-09,239967.89864009607,0.1381826672845534,66.65774962224891
-0.14013624620246196,91.09640574455261,144,878.0,5.817594634311826e-09,0.000484203283440643,8487542.235617042,0.14013624620246196,2357.6506210047337
-0.03430010679815596,19.152047634124756,145,495.0,2.2310189237265543e-09,0.002038625874267369,624162.0434846183,0.03430010679815596,173.37834541239397
-0.08854133745349035,41.55638408660889,146,515.0,4.177107964320266e-06,0.0010719668582683884,3319033.4245149274,0.08854133745349035,921.9537290319242
-0.1444863570826953,41.045654296875,147,455.0,3.984366040467861e-09,3.873331456323801e-05,909426.2942513867,0.1444863570826953,252.61841506982964
-0.14573400497434186,52.535239934921265,148,568.0,2.290687057422763e-10,0.00027533469677519116,1774877.851489062,0.14573400497434186,493.0216254136283
-0.044673294822372575,18.793528079986572,149,429.0,5.062144425719498e-10,0.0015258506474611175,438367.8658801376,0.044673294822372575,121.76885163337155
-0.13587447701311295,57.17286467552185,150,405.0,8.852921123700299e-09,0.00013538743660336067,10814645.57563071,0.13587447701311295,3004.068215452975
-0.14762397400924465,65.06201720237732,151,686.0,5.670020172511106e-08,0.0006216350949130679,2419332.4915458006,0.14762397400924465,672.0368032071668
-0.002086960739888874,14.848969221115112,152,828.0,2.0280173869756893e-06,0.04109290274624359,783750.740299024,0.002086960739888874,217.70853897195113
-0.12728134004699732,55.030157804489136,153,691.0,2.764850967393905e-07,0.0006795222281418582,2325674.235949588,0.12728134004699732,646.0206210971078
-0.028303011245649785,25.67010736465454,154,766.0,1.0495617938322754e-07,0.003131424219013984,1271862.8896324143,0.028303011245649785,353.2952471201151
-0.14868991538263487,70.43189692497253,155,654.0,5.548437957022841e-07,0.0003356553776530523,6620693.350410679,0.14868991538263487,1839.0814862251887
-0.1362669062045989,89.41647243499756,156,741.0,6.853419595345591e-06,1.3595220704952838e-05,13757220.975981938,0.1362669062045989,3821.4502711060936
-0.014754083233749653,35.69361734390259,157,815.0,6.089932235048311e-07,0.006835589677488767,6434219.90821446,0.014754083233749653,1787.28330783735
-0.12827990947596551,67.83586621284485,158,656.0,2.0674889846482282e-05,5.589929813837649e-05,6184811.197979284,0.12827990947596551,1718.0031105498012
-0.007469475983249961,28.235560655593872,159,784.0,1.4631583679611883e-06,0.017060208999829657,4565538.709203616,0.007469475983249961,1268.2051970010043
-0.13509683507805706,80.17245602607727,160,736.0,1.1556158258320727e-05,0.00038357067628452433,9132710.507239072,0.13509683507805706,2536.864029788631
-0.0805568071026021,58.384538412094116,161,684.0,0.00030193640567795243,2.5580700295330042e-05,7384887.133242377,0.0805568071026021,2051.3575370117715
-0.1398700497127511,96.75393009185791,162,858.0,4.234602796517002e-06,8.980829610422086e-05,12533523.42228939,0.1398700497127511,3481.534283969275
-0.1250416370632888,56.5902464389801,163,551.0,3.14730143241102e-05,0.00020052726473254913,3895786.4075476,0.1250416370632888,1082.1628909854444
-0.06851988603140764,47.418662786483765,164,637.0,4.34127599789235e-07,0.0012567787140387642,5376495.210634256,0.06851988603140764,1493.470891842849
-0.12110697318114914,57.08283185958862,165,612.0,3.886940619923635e-05,3.929073972587448e-06,2712733.8501855875,0.12110697318114914,753.5371806071076
-0.14279989434624582,47.81275129318237,166,723.0,4.997460532881506e-08,7.650014496221702e-06,569955.5825905534,0.14279989434624582,158.3209951640426
-0.14998948415386623,56.96665811538696,167,802.0,7.989191796380798e-07,0.0005919950360356387,1008222.1529724665,0.14998948415386623,280.0617091590185
-1.9308359197505777e-05,16.178163528442383,168,995.0,2.3863438212564527e-06,0.37968290695904844,1048419.059808784,1.9308359197505777e-05,291.22751661355113
-0.011962138751681017,30.398953914642334,169,971.0,1.57709841052321e-07,0.008996593915755156,3481523.4175029662,0.011962138751681017,967.0898381952684
-0.10800820945560319,40.98172116279602,170,939.0,7.440627406547788e-06,0.0008144416367518001,356185.66324783384,0.10800820945560319,98.94046201328717
-0.008068258821834437,18.487731456756592,171,885.0,0.0007429873589534402,0.004530568321944074,1621471.7590912606,0.008068258821834437,450.4088219697946
-0.0005524727534707148,13.511793613433838,172,806.0,0.00011725866368485384,0.05488605137245821,691710.8330893009,0.0005524727534707148,192.14189808036136
-0.02730338548088006,16.76975727081299,173,845.0,9.570195668377875e-07,0.002170373922238638,168842.12406914035,0.02730338548088006,46.90059001920565
-0.06104340571171419,26.155083656311035,174,904.0,0.01088104464426833,0.000590226333840732,2167662.731455924,0.06104340571171419,602.1285365155344
-0.11764270464350875,44.63261389732361,175,706.0,5.2411642403115854e-05,0.00012193280195196424,482467.243105487,0.11764270464350875,134.01867864041307
-0.14555589425531504,88.22978329658508,176,786.0,2.2277130261156905e-07,0.0002822167484807732,10149890.922043726,0.14555589425531504,2819.414145012146
-0.1457364407425976,70.77410745620728,177,851.0,7.070537431610256e-07,3.4558210204563083e-07,2720486.3419072246,0.1457364407425976,755.6906505297846
-0.1422317723782396,71.78201818466187,178,756.0,2.6154992641040856e-06,4.495269806498603e-05,4860716.370354143,0.1422317723782396,1350.1989917650396
-0.1372227485547207,84.50480842590332,179,658.0,6.380133301031562e-08,8.509723175133245e-07,15456217.060892995,0.1372227485547207,4293.393628025832
-5.051729712253475e-06,5.0867555141448975,180,624.0,0.7945320148622594,0.12625154046680873,953779.9265183555,5.051729712253475e-06,264.93886847732097
-0.13748173285906873,75.49723863601685,181,679.0,2.3588210844745922e-08,1.8655071561121917e-06,7870796.286923259,0.13748173285906873,2186.3323019231275
-0.002013706492769675,12.209272623062134,182,708.0,0.002581088360711924,0.023812424292423685,1956814.7318387027,0.002013706492769675,543.559647732973
-0.14429887858136478,63.75436544418335,183,868.0,9.602358073125132e-08,1.5377606114966125e-05,1426296.1824948369,0.14429887858136478,396.19338402634355
-0.022399138005097408,17.428290843963623,184,827.0,1.4966633097464136e-05,0.003114757945625333,246605.18871627163,0.022399138005097408,68.50144131007545
-0.04618714373815224,44.778308153152466,185,955.0,1.5218584597169405e-06,0.0015043931149006928,3618686.2646472,0.04618714373815224,1005.1906290686666
-1.540372813353908e-05,15.953270435333252,186,919.0,3.661277804349269e-08,0.6266800386677225,1135814.1655981985,1.540372813353908e-05,315.50393488838847
-0.14435650791922378,48.756141901016235,187,771.0,3.3404907493175316e-07,0.0001793335573091193,551740.2980468855,0.14435650791922378,153.26119390191263
-0.008217208156470935,11.225694417953491,188,800.0,9.527037782051783e-06,0.012934878194151267,102852.69961916615,0.008217208156470935,28.570194338657263
-0.05848367517259193,8.49407172203064,189,597.0,0.0002299084367713458,7.694780895377824e-05,4938.364980744269,0.05848367517259193,1.3717680502067413
-0.1352752504917671,39.90057873725891,190,745.0,3.5651784010771872e-06,2.863895672257829e-05,151135.444515577,0.1352752504917671,41.98206792099361
-0.010216239844999206,8.701128721237183,191,939.0,1.5806720279867452e-08,0.00541555290340615,25654.917060193027,0.010216239844999206,7.1263658500536184
-0.14857901777720067,13.597819328308105,192,55.0,1.4553534517499478e-07,0.0006237114077959721,777836.0561940711,0.14857901777720067,216.06557116501975
-0.00014192229643318174,4.539238691329956,193,62.0,0.1576242288274399,0.03647002420286955,41885.514340602254,0.00014192229643318174,11.634865094611737
-0.12273795737101648,13.413713455200195,194,75.0,2.4874692638045608e-05,4.813966910975072e-06,61245.17664484768,0.12273795737101648,17.012549068013243
