,calibratedrecallk_10,calibratedrecallk_20,calibratedrecallk_50,coveragek_10,coveragek_20,coveragek_50,ndcgk_10,ndcgk_20,ndcgk_50,precisionk_10,precisionk_20,precisionk_50,reciprocalrankk_10,reciprocalrankk_20,reciprocalrankk_50
"SequentialRules(K=687,max_steps=16)",0.3260915759322063,0.3828144257167385,0.448304731791485,0.6545791295023639,0.6788516839693912,0.6926938636252864,0.20689470087258396,0.22127515728587235,0.23436265349548024,0.032609157593220625,0.019140721285836926,0.008966094635829697,0.16981176705977172,0.17377441687931167,0.17591855696562603
