loss,run_time,iteration,K,max_steps,delta,ndcg,window_hours
-0.020072804954324418,20.98755431175232,259,309.0,97.0,385131473.60445154,0.020072804954324418,106980.96489012543
-0.020085558970697793,23.09097695350647,260,267.0,100.0,628939407.4895985,0.020085558970697793,174705.39096933292
-0.019886731568354087,20.216588020324707,261,391.0,94.0,325874623.24411756,0.019886731568354087,90520.72867892154
-0.02011503655851527,23.398466110229492,262,428.0,100.0,576143423.3966179,0.02011503655851527,160039.83983239386
-0.02004774509406358,22.670201778411865,263,379.0,91.0,482814452.96842796,0.02004774509406358,134115.12582456332
-0.020033295716440032,22.172028303146362,264,348.0,98.0,453049729.30866534,0.020033295716440032,125847.14703018482
-0.01971702644094189,17.648278951644897,265,203.0,86.0,256697098.83900857,0.01971702644094189,71304.74967750238
-0.02004599045479952,21.566433906555176,266,447.0,95.0,400140654.9826113,0.02004599045479952,111150.18193961425
-0.020035972399459236,20.645530939102173,267,323.0,89.0,365862224.6816362,0.020035972399459236,101628.39574489895
-0.020074227275210438,23.64211916923523,268,462.0,100.0,546195002.8528755,0.020074227275210438,151720.83412579875
-0.019735131438248076,19.837501049041748,269,241.0,93.0,335903384.0289661,0.019735131438248076,93306.4955636017
-0.019731651528904347,18.582592964172363,270,273.0,83.0,280715931.30246615,0.019731651528904347,77976.64758401837
-0.020057739249946367,23.13465452194214,271,367.0,97.0,620388001.658865,0.020057739249946367,172330.00046079583
-0.020058858514439618,21.65387725830078,272,410.0,88.0,425158897.55812514,0.020058858514439618,118099.69376614587
-0.0194468903192596,17.051522493362427,273,304.0,85.0,225882804.76598853,0.0194468903192596,62745.223546107925
-0.019193214259296907,18.694015502929688,274,102.0,98.0,303597809.2723905,0.019193214259296907,84332.72479788624
-0.020152600146826998,23.25638175010681,275,432.0,91.0,525566763.8807762,0.020152600146826998,145990.76774466006
-0.020058483146740243,22.242511987686157,276,342.0,95.0,460827763.3076869,0.020058483146740243,128007.71202991303
-0.02001977109109742,20.783379316329956,277,389.0,100.0,350444441.20408744,0.02001977109109742,97345.6781122465
-0.01776106655945322,10.642774820327759,278,257.0,3.0,189596377.8556721,0.01776106655945322,52665.66051546447
-0.01985482863261149,16.79655647277832,279,71.0,11.0,628721557.352265,0.01985482863261149,174644.87704229585
-0.020137992806825183,18.343376636505127,280,501.0,80.0,265647535.1229409,0.020137992806825183,73790.98197859469
-0.01959875133877128,13.504331111907959,281,480.0,93.0,126520545.38706805,0.01959875133877128,35144.59594085223
-0.019649977531556694,17.446425437927246,282,368.0,87.0,234393253.5866255,0.019649977531556694,65109.237107395966
-0.020021098668081033,22.41062045097351,283,280.0,84.0,506240737.4603437,0.020021098668081033,140622.4270723177
-0.006099418764952472,1.1399693489074707,284,147.0,75.0,10847410.27415431,0.006099418764952472,3013.1695205984192
-0.020059468908487144,21.133534908294678,285,321.0,78.0,402532549.9277338,0.020059468908487144,111814.59720214827
-0.020057358062126336,22.382285594940186,286,195.0,90.0,579313637.0390502,0.020057358062126336,160920.45473306952
-0.019716629667322037,19.898313760757446,287,299.0,96.0,322053010.90507174,0.019716629667322037,89459.16969585326
-0.01919288424714316,16.79291033744812,288,516.0,99.0,206246263.23898908,0.01919288424714316,57290.62867749697
-0.019066055218738182,15.033560276031494,289,223.0,82.0,169499270.67870307,0.019066055218738182,47083.130744084185
-0.02008992985618256,23.26931595802307,290,418.0,93.0,628044110.2510843,0.02008992985618256,174456.69729196787
-0.019101261294857456,14.32071566581726,291,452.0,98.0,144869185.9533336,0.019101261294857456,40241.44054259266
-0.019907112558368377,21.793174982070923,292,354.0,72.0,466881486.8791984,0.019907112558368377,129689.30191088843
-0.019491370834934834,12.080054998397827,293,403.0,88.0,110159011.44075929,0.019491370834934834,30599.72540021091
-0.019804184430721627,17.40948247909546,294,572.0,41.0,251038408.38744327,0.019804184430721627,69732.89121873424
-0.019939361909459566,20.88862705230713,295,468.0,96.0,364221610.7045455,0.019939361909459566,101172.66964015152
-0.019647035041568867,18.551230907440186,296,173.0,91.0,290170933.733422,0.019647035041568867,80603.03714817278
-0.020012306340835832,18.520071744918823,297,254.0,24.0,410250574.3926558,0.020012306340835832,113958.49288684884
-0.02014479489674965,22.851380109786987,298,332.0,84.0,533655328.6430483,0.02014479489674965,148237.59128973563
-0.019577437909127342,19.05430769920349,299,542.0,44.0,316341040.32086796,0.019577437909127342,87872.5112002411
-0.01993598555831288,21.597541332244873,300,377.0,86.0,433705576.9163925,0.01993598555831288,120473.77136566458
-0.01991729132184106,22.85247302055359,301,492.0,69.0,626838311.0657012,0.01991729132184106,174121.7530738059
-0.019328269077629176,17.12970995903015,302,434.0,94.0,217705073.36486834,0.019328269077629176,60473.631490241205
-0.01962204759261535,10.270894765853882,303,286.0,81.0,91383168.43701063,0.01962204759261535,25384.213454725174
-0.019829219678455634,20.521841764450073,304,228.0,100.0,372492720.9001552,0.019829219678455634,103470.20025004311
-0.019942266154049645,22.424591302871704,305,348.0,78.0,503846925.4486182,0.019942266154049645,139957.47929128283
-0.01997432461195766,21.795634508132935,306,122.0,76.0,630588871.6167125,0.01997432461195766,175163.57544908678
-0.019031711629839874,14.96611762046814,307,309.0,35.0,174284703.91666788,0.019031711629839874,48412.41775462997
-0.01973587668975127,18.51124095916748,308,398.0,89.0,270825893.01476586,0.01973587668975127,75229.41472632386
-0.02010279257105954,23.39356780052185,309,454.0,97.0,559283172.3327025,0.02010279257105954,155356.43675908403
-0.010478625407757378,2.004889726638794,310,216.0,65.0,20287936.307628132,0.010478625407757378,5635.537863230037
-0.01957844533820492,17.746391534805298,311,521.0,92.0,240188745.87820235,0.01957844533820492,66719.09607727843
-0.01952665576741116,17.520079374313354,312,269.0,21.0,338009421.2012623,0.01952665576741116,93891.50588923953
-0.019968037831803006,21.475648641586304,313,418.0,60.0,444682427.0489653,0.019968037831803006,123522.89640249035
-0.019425042009865254,16.279688835144043,314,363.0,95.0,190718044.60476637,0.019425042009865254,52977.2346124351
-0.019589146797557633,13.837675333023071,315,587.0,91.0,134641350.83513847,0.019589146797557633,37400.37523198291
-0.008855761703191726,1.6030933856964111,316,329.0,38.0,16191794.721099723,0.008855761703191726,4497.720755861034
-0.020056980362250128,21.6408429145813,317,480.0,86.0,413531656.22484493,0.020056980362250128,114869.90450690137
-0.020010788723566604,22.980713605880737,318,558.0,98.0,477200767.6428562,0.020010788723566604,132555.76878968228
-0.02014079340184919,22.632734775543213,319,202.0,100.0,569706802.9872875,0.02014079340184919,158251.88971869097
-0.015128641532470611,3.872739791870117,320,385.0,82.0,39207772.51232053,0.015128641532470611,10891.047920089037
-0.019868362492552513,20.453811168670654,321,240.0,94.0,369278262.73630595,0.019868362492552513,102577.29520452944
-0.018668838061601817,14.674747228622437,322,301.0,50.0,153798465.19548643,0.018668838061601817,42721.79588763512
-0.019529595121935948,19.58668804168701,323,440.0,89.0,305405027.23472726,0.019529595121935948,84834.72978742424
-0.019669894798747825,19.22182321548462,324,645.0,84.0,282580383.9524018,0.019669894798747825,78494.55109788939
-0.0194861718821622,17.431143283843994,325,500.0,100.0,222626763.17150122,0.0194861718821622,61840.767547639225
-0.019772109931358254,20.286741971969604,326,343.0,27.0,625795794.3465905,0.019772109931358254,173832.16509627513
-0.01941907945968402,8.716019868850708,327,280.0,74.0,81425328.31041332,0.01941907945968402,22618.146752892586
-0.02013336640871942,22.29054594039917,328,166.0,96.0,516309305.77522874,0.02013336640871942,143419.2516042302
-0.019725961128960953,17.005486249923706,329,141.0,53.0,256627442.79745165,0.019725961128960953,71285.4007770699
-0.019927684719295728,20.332790851593018,330,419.0,79.0,344571087.0758062,0.019927684719295728,95714.19085439062
-0.019444515232561875,11.858755111694336,331,470.0,57.0,106984061.92476022,0.019444515232561875,29717.79497910006
-0.020046939767255915,20.832053899765015,332,251.0,87.0,399158948.7972966,0.020046939767255915,110877.48577702683
-0.019210369161138694,16.3427791595459,333,607.0,63.0,193385892.9216774,0.019210369161138694,53718.30358935484
-0.01977653112041469,20.09000062942505,334,536.0,30.0,446812905.3196426,0.01977653112041469,124114.69592212295
-0.018096756007065576,6.770137310028076,335,84.0,92.0,64792474.15002684,0.018096756007065576,17997.909486118566
-0.01955563329108892,19.3953595161438,336,393.0,71.0,306269216.0745812,0.01955563329108892,85074.78224293923
-0.020104007226762817,23.165780067443848,337,320.0,98.0,571167319.637213,0.020104007226762817,158657.58878811472
-0.006768376549788394,1.251596212387085,338,106.0,90.0,12523793.808050679,0.006768376549788394,3478.831613347411
-0.020066955142180563,22.797855615615845,339,370.0,95.0,494282510.6710032,0.020066955142180563,137300.697408612
-0.005042199286994991,0.9171750545501709,340,445.0,77.0,6179341.885547714,0.005042199286994991,1716.4838570965874
-0.020000435176477115,22.133739471435547,341,191.0,81.0,630182676.0763451,0.020000435176477115,175050.7433545403
-0.01973762259640413,13.03120470046997,342,295.0,88.0,123188492.2507248,0.01973762259640413,34219.025625201335
-0.019060906471146527,15.691689729690552,343,710.0,100.0,167530900.94663313,0.019060906471146527,46536.361374064756
-0.01903585758289624,16.92269778251648,344,514.0,85.0,206975259.84964883,0.01903585758289624,57493.127736013565
-0.01974544702204465,20.92596960067749,345,737.0,68.0,375147415.4942139,0.01974544702204465,104207.61541505941
-0.01970484130432148,17.973386526107788,346,356.0,92.0,254252841.0377102,0.01970484130432148,70625.78917714172
-0.019998909420781478,22.3320791721344,347,397.0,98.0,460960557.4077622,0.019998909420781478,128044.59927993396
-0.003494888167365719,0.6812777519226074,348,269.0,12.0,4118416.9014541446,0.003494888167365719,1144.0046948483734
-0.019623897884177708,11.199509620666504,349,627.0,94.0,97734623.17562298,0.019623897884177708,27148.50643767305
-0.019776531643129282,20.406412363052368,350,457.0,90.0,337932147.89801925,0.019776531643129282,93870.04108278312
-0.017506936071411447,5.6787004470825195,351,425.0,73.0,54234886.27270945,0.017506936071411447,15065.246186863737
-0.006311004690831529,1.1213383674621582,352,217.0,46.0,9755211.29420726,0.006311004690831529,2709.780915057572
-0.019689534511293218,18.82735562324524,353,240.0,83.0,287269037.8209728,0.019689534511293218,79796.95495027023
-0.02025183901263245,22.974670886993408,354,315.0,96.0,534223968.05990905,0.02025183901263245,148395.54668330806
-0.020160353843619135,21.846354484558105,355,568.0,87.0,413422537.60906947,0.020160353843619135,114839.59378029707
-0.020124898705012727,23.01007342338562,356,488.0,81.0,520634664.37441146,0.020124898705012727,144620.7401040032
-0.019218702751149685,14.314776182174683,357,676.0,79.0,144255664.88305435,0.019218702751149685,40071.018023070654
-0.019396670875907525,15.942746877670288,358,334.0,76.0,182237090.42984352,0.019396670875907525,50621.41400828987
-0.02005105549953763,23.226595401763916,359,409.0,96.0,630360482.7547057,0.02005105549953763,175100.13409852935
-0.019479943028608615,17.309775352478027,360,316.0,84.0,236397431.14394054,0.019479943028608615,65665.95309553904
-0.01981441251308213,20.89137363433838,361,972.0,93.0,335480679.510302,0.01981441251308213,93189.07764175055
-0.01987991863120992,20.76124119758606,362,356.0,89.0,375272371.18949175,0.01987991863120992,104242.32533041437
-0.019091223416544838,7.595547437667847,363,539.0,98.0,71228167.93185842,0.019091223416544838,19785.602203294005
-0.019997881348748234,22.269814252853394,364,183.0,86.0,578391006.3898118,0.019997881348748234,160664.16844161437
-0.020101284216932004,18.148744106292725,365,285.0,100.0,266020780.37594867,0.020101284216932004,73894.6612155413
-0.019136253096773526,16.883276224136353,366,467.0,91.0,210719625.2413561,0.019136253096773526,58533.22923371003
-0.020086236947412222,21.771336793899536,367,376.0,96.0,434038005.52228343,0.020086236947412222,120566.11264507873
-0.019907852469645732,21.932242155075073,368,255.0,71.0,507194655.4112779,0.019907852469645732,140887.40428091053
-0.0029948240073832152,0.6018519401550293,369,509.0,94.0,2683516.7761082067,0.0029948240073832152,745.4213266967241
-0.019461199395256437,19.40307116508484,370,385.0,67.0,310056906.0698643,0.019461199395256437,86126.91835274007
-0.020101155431049768,22.247222185134888,371,430.0,80.0,466067408.3861015,0.020101155431049768,129463.1689961393
-0.020137996233604544,22.38825225830078,372,313.0,75.0,561346304.6030418,0.020137996233604544,155929.5290564005
-0.013817249426328088,3.2044403553009033,373,344.0,83.0,31372856.124758523,0.013817249426328088,8714.682256877368
-0.019620361650153722,17.486583948135376,374,453.0,88.0,237705111.96370548,0.019620361650153722,66029.19776769597
-0.01880670602237506,14.507942199707031,375,155.0,92.0,154608262.5144848,0.01880670602237506,42946.73958735689
-0.020065329576125328,21.418022632598877,376,406.0,86.0,402555827.86763114,0.020065329576125328,111821.0632965642
-0.016620063290497953,4.510233640670776,377,493.0,97.0,44756216.66157404,0.016620063290497953,12432.28240599279
-0.019456348685347215,13.366631507873535,378,583.0,59.0,127524201.69661413,0.019456348685347215,35423.38936017059
-0.019661650779428372,16.151051998138428,379,210.0,17.0,283618727.02538115,0.019661650779428372,78782.97972927254
-0.019906385895031114,20.765600442886353,380,550.0,90.0,350711948.8939784,0.019906385895031114,97419.9858038829
-0.01992790263863254,21.128892421722412,381,61.0,65.0,630287344.4564728,0.01992790263863254,175079.81790457576
-0.019326428194423817,15.436702489852905,382,132.0,100.0,182330832.7968135,0.019326428194423817,50647.453554670414
-0.019951055345500714,22.404388666152954,383,331.0,78.0,494781059.3473528,0.019951055345500714,137439.18315204245
-0.019617991294850624,12.057179689407349,384,300.0,94.0,111083305.13378493,0.019617991294850624,30856.473648273593
-0.01935718922094226,17.519059896469116,385,775.0,100.0,217135294.43315908,0.01935718922094226,60315.35956476641
-0.011676508533486837,2.336850881576538,386,525.0,73.0,23767469.50157358,0.011676508533486837,6602.074861548217
-0.019619498883988264,19.77140760421753,387,372.0,98.0,311007793.43121314,0.019619498883988264,86391.05373089254
-0.01999707963695732,21.312198638916016,388,232.0,84.0,435478405.0289331,0.01999707963695732,120966.22361914809
-0.020095124657759013,21.95476722717285,389,267.0,55.0,549179774.4899355,0.020095124657759013,152549.93735831542
-0.02011932529731473,23.32459592819214,390,438.0,88.0,629884077.2178179,0.02011932529731473,174967.79922717164
-0.01983936256422554,20.936429738998413,391,472.0,82.0,370917985.7615262,0.01983936256422554,103032.77382264618
-0.019067668607376197,14.296434164047241,392,655.0,8.0,262553887.00678244,0.019067668607376197,72931.63527966179
-0.020118257514271036,21.547364950180054,393,410.0,93.0,396044525.7616409,0.020118257514271036,110012.36826712247
-0.019372405182465663,8.840060234069824,394,357.0,62.0,81795718.13925113,0.019372405182465663,22721.032816458646
-0.019314516747664233,16.40719509124756,395,286.0,96.0,200013520.42744374,0.019314516747664233,55559.31122984549
-0.019260854474854087,15.381555318832397,396,322.0,90.0,170133576.73220256,0.019260854474854087,47259.32687005627
-0.019712982062963662,20.245006561279297,397,607.0,86.0,325750163.8338196,0.019712982062963662,90486.15662050546
-0.01992083836624138,22.201857328414917,398,483.0,70.0,480378921.7643766,0.01992083836624138,133438.5893789935
-0.01958810720965415,16.905718326568604,399,176.0,76.0,238498681.37101266,0.01958810720965415,66249.63371417018
-0.019371838953104056,13.972477674484253,400,382.0,80.0,139429771.7836713,0.019371838953104056,38730.49216213091
-0.02016946497222107,22.946269750595093,401,303.0,100.0,574716057.2119973,0.02016946497222107,159643.3492255548
-0.019980779630402005,21.646254062652588,402,255.0,98.0,442475404.96896064,0.019980779630402005,122909.83471360018
-0.02011751751595936,22.987046480178833,403,339.0,94.0,546742959.7908715,0.02011751751595936,151873.0443863532
-0.02004395492358176,22.617478847503662,404,360.0,96.0,491240705.4936247,0.02004395492358176,136455.75152600685
-0.020015882402294783,21.1555335521698,405,395.0,92.0,388974157.1583407,0.020015882402294783,108048.37698842798
-0.020057493215369974,20.209004640579224,406,280.0,98.0,347736261.8533798,0.020057493215369974,96593.40607038328
-0.0201279092445275,23.544477462768555,407,435.0,100.0,612577386.2256436,0.0201279092445275,170160.38506267878
-0.020142435772056787,22.545751094818115,408,198.0,95.0,525953514.4738645,0.020142435772056787,146098.19846496236
-0.019892228644278323,21.709115028381348,409,241.0,92.0,449992048.70298594,0.019892228644278323,124997.79130638498
-0.01973541552847874,18.672462224960327,410,221.0,89.0,288342756.3700657,0.01973541552847874,80095.21010279603
-0.020146970483848205,21.36213183403015,411,316.0,97.0,415926946.7685595,0.020146970483848205,115535.26299126653
-0.019947507257512726,20.442829132080078,412,268.0,100.0,360209019.3012559,0.019947507257512726,100058.06091701552
-0.02017754938311221,23.301220417022705,413,423.0,91.0,569184808.702587,0.02017754938311221,158106.89130627416
-0.02017580785819747,23.084950923919678,414,347.0,95.0,624656086.0956864,0.02017580785819747,173515.57947102402
-0.019506700232878572,19.807783603668213,415,375.0,87.0,311663546.27382416,0.019506700232878572,86573.20729828448
-0.020012147599106002,23.16346836090088,416,453.0,93.0,504052555.37488323,0.020012147599106002,140014.59871524535
-0.020241082184798698,21.303250074386597,417,332.0,98.0,407187507.46917576,0.020241082184798698,113107.64096365993
-0.02008143089589396,18.38822603225708,418,400.0,85.0,267270465.7760885,0.02008143089589396,74241.79604891347
-0.020008621840285772,21.17238426208496,419,298.0,98.0,389421702.6489274,0.020008621840285772,108172.69518025761
-0.019805392635244265,19.825486660003662,420,330.0,90.0,323694557.9715237,0.019805392635244265,89915.15499208991
-0.019629412406116497,17.418951749801636,421,424.0,95.0,229490141.31126142,0.019629412406116497,63747.261475350395
-0.020048635386520797,23.040236711502075,422,385.0,88.0,627456282.9311887,0.020048635386520797,174293.4119253302
-0.019522905790309138,19.440715551376343,423,497.0,92.0,294079565.67639136,0.019522905790309138,81688.76824344204
-0.0199534056191946,22.041186094284058,424,469.0,96.0,428966245.9825336,0.0199534056191946,119157.29055070376
-0.01993306825909213,20.40002417564392,425,342.0,99.0,345072694.1689272,0.01993306825909213,95853.52615803533
-0.01983927093716048,17.988763570785522,426,410.0,83.0,256560167.12110856,0.01983927093716048,71266.71308919683
-0.01986213638357018,22.192999362945557,427,363.0,85.0,474634821.8280318,0.01986213638357018,131843.00606334215
-0.019245308303349293,16.918981790542603,428,447.0,89.0,210081915.15704417,0.019245308303349293,58356.087543623384
-0.019987284849823837,21.088335752487183,429,312.0,100.0,394106702.07054657,0.019987284849823837,109474.08390848516
-0.020234533301626376,22.72253441810608,430,286.0,93.0,536210576.80663776,0.020234533301626376,148947.38244628828
-0.02004780602234779,22.502310752868652,431,211.0,91.0,565049420.8937446,0.02004780602234779,156958.1724704846
-0.020151155828456994,22.353963375091553,432,169.0,94.0,630231091.5756904,0.020151155828456994,175064.19210435843
-0.02028632381289971,22.691364526748657,433,245.0,97.0,525368021.79170114,0.02028632381289971,145935.56160880587
-0.01979386558177831,21.873326778411865,434,89.0,96.0,526178215.65206677,0.01979386558177831,146160.61545890744
-0.01980396965622109,21.566221475601196,435,126.0,98.0,484871596.66190267,0.01980396965622109,134686.5546283063
-0.01992426095950397,21.1882905960083,436,162.0,88.0,446371768.4672115,0.01992426095950397,123992.15790755875
-0.020090312290805268,22.79065990447998,437,231.0,93.0,624694682.0042932,0.020090312290805268,173526.30055674812
-0.020015766278739876,21.97744107246399,438,142.0,81.0,546661330.4223828,0.020015766278739876,151850.369561773
-0.00543314900467759,0.9184060096740723,439,196.0,86.0,7543094.874253924,0.00543314900467759,2095.3041317372013
-0.019811781705669357,20.400956869125366,440,249.0,100.0,360119353.8922131,0.019811781705669357,100033.15385894809
-0.01978553011437005,20.622998476028442,441,107.0,91.0,424075779.8434401,0.01978553011437005,117798.82773428892
-0.017245337325977758,11.704702615737915,442,182.0,2.0,621887542.7957501,0.017245337325977758,172746.53966548614
-0.020168135485259864,22.790510892868042,443,266.0,97.0,514497444.65412426,0.020168135485259864,142915.95684836784
-0.019675125735679776,18.745341539382935,444,221.0,78.0,288497139.03852105,0.019675125735679776,80138.09417736696
-0.012911618203076937,2.6717097759246826,445,285.0,83.0,26899593.93102816,0.012911618203076937,7472.1094252856
-0.02013927342946836,21.776979207992554,446,245.0,94.0,459252213.4132646,0.02013927342946836,127570.05928146238
-0.019890479358407057,20.154029607772827,447,145.0,100.0,374816876.13667953,0.019890479358407057,104115.79892685542
-0.019882313876931942,19.534358739852905,448,191.0,89.0,328693177.80183125,0.019882313876931942,91303.66050050867
-0.02012077414205833,22.886180877685547,449,274.0,98.0,554791270.9553369,0.02012077414205833,154108.68637648248
-0.02000588647717389,21.7265305519104,450,51.0,93.0,583353132.5627675,0.02000588647717389,162042.53682299098
-0.019930116648704817,22.25671625137329,451,117.0,96.0,626340068.6708522,0.019930116648704817,173983.35240857006
-0.01979964110193115,21.85206413269043,452,212.0,86.0,481769532.0711097,0.01979964110193115,133824.8700197527
