loss,run_time,iteration,K,normalize_X,similarity,delta,ndcg,window_hours
-0.008615938020443586,0.5313282012939453,0,525.0,0,1,3525155.6556883017,0.008615938020443586,979.2099043578615
-0.005022699725993204,0.5027406215667725,1,662.0,0,0,3718420.1362390784,0.005022699725993204,1032.8944822886328
-0.004409069169790207,0.5151712894439697,2,902.0,1,0,5921210.063671357,0.004409069169790207,1644.7805732420436
-0.015743474020487425,3.955068349838257,3,655.0,1,0,182722030.82970127,0.015743474020487425,50756.11967491702
-0.01144961769717696,4.982750415802002,4,791.0,0,0,258640492.99025038,0.01144961769717696,71844.58138618067
-0.00469289816500078,0.5160741806030273,5,155.0,1,0,4141436.6733792904,0.00469289816500078,1150.3990759386918
-0.015783938942112545,3.751350164413452,6,825.0,1,0,150284950.7130731,0.015783938942112545,41745.819642520306
-0.02456563014815715,3.4131505489349365,7,878.0,1,1,124413507.38866213,0.02456563014815715,34559.3076079617
-0.017900885819125384,4.776288270950317,8,446.0,1,0,530594863.4705666,0.017900885819125384,147387.46207515738
-0.0036570196782509637,0.783362865447998,9,275.0,0,0,34018426.07496945,0.0036570196782509637,9449.562798602625
-0.01770327422185728,0.7050387859344482,10,159.0,1,1,24087973.191117458,0.01770327422185728,6691.103664199294
-0.0036093632644471785,0.8113267421722412,11,889.0,0,0,34153055.697911486,0.0036093632644471785,9486.959916086524
-0.01288365880781137,0.5957655906677246,12,108.0,1,1,13420227.629995763,0.01288365880781137,3727.8410083321564
-0.02427921699405091,2.278480291366577,13,176.0,0,1,243081690.4085027,0.02427921699405091,67522.69178013963
-0.003495850085640373,0.764183521270752,14,150.0,0,0,36683163.98040585,0.003495850085640373,10189.767772334959
-0.00837435554545637,0.520179033279419,15,616.0,0,1,3318929.280713583,0.00837435554545637,921.9248001982174
-0.004142327230652099,0.5367295742034912,16,378.0,1,0,10780441.121472623,0.004142327230652099,2994.5669781868396
-0.008751511686103244,0.5348491668701172,17,76.0,1,1,4484622.279066514,0.008751511686103244,1245.7284108518095
-0.017507639480128654,6.396428108215332,18,751.0,1,0,425271106.12336236,0.017507639480128654,118130.8628120451
-0.004363946023746382,0.5076708793640137,19,922.0,0,0,4424491.889419997,0.004363946023746382,1229.025524838888
-0.022491434931357007,2.0219390392303467,20,299.0,0,1,92532044.11070377,0.022491434931357007,25703.3455863066
-0.022510021992473876,2.2366411685943604,21,998.0,0,1,81380604.66968024,0.022510021992473876,22605.723519355623
-0.02279319034072164,1.8769073486328125,22,535.0,1,1,77806834.54203567,0.02279319034072164,21613.00959500991
-0.024939392908467473,3.239555597305298,23,259.0,0,1,423380684.5754139,0.024939392908467473,117605.74571539274
-0.024598387269067816,3.3970203399658203,24,281.0,0,1,387409224.9013164,0.024598387269067816,107613.673583699
-0.024794234608412565,3.2991578578948975,25,274.0,0,1,367280510.5504037,0.024794234608412565,102022.36404177881
-0.02453119161340675,3.7764601707458496,26,383.0,0,1,286842482.74231625,0.02453119161340675,79678.46742842118
-0.024764420520901224,3.126117467880249,27,226.0,0,1,506886366.82709956,0.024764420520901224,140801.7685630832
-0.021685507499523204,1.2274370193481445,28,474.0,0,1,51350825.324969284,0.021685507499523204,14264.118145824801
-0.024530205485518063,4.305065631866455,29,357.0,0,1,595451520.8797905,0.024530205485518063,165403.20024438627
-0.02496767358096344,4.881200313568115,30,513.0,0,1,352931155.22361755,0.02496767358096344,98036.43200656043
