,calibratedrecallk_10,calibratedrecallk_20,calibratedrecallk_50,coveragek_10,coveragek_20,coveragek_50,ndcgk_10,ndcgk_20,ndcgk_50,precisionk_10,precisionk_20,precisionk_50,reciprocalrankk_10,reciprocalrankk_20,reciprocalrankk_50
"ItemKNN(K=176,normalize=False,normalize_X=False,normalize_sim=False,pop_discount=None,similarity=conditional_probability)",0.008939268270205511,0.013408902405308266,0.03446686941295733,0.1039426523297491,0.17096774193548386,0.31971326164874553,0.004381493511181828,0.005488629929111408,0.009635785616420344,0.0008939268270205512,0.0006704451202654134,0.0006893373882591467,0.002966816263977816,0.003258735587770762,0.003910381419694116
