loss,run_time,iteration,delta,ndcg,window_hours
-0.0019469945432891065,3.065849781036377,0,68586319.46041586,0.0019469945432891065,19051.755405671072
-0.001992169515027514,2.91213059425354,1,31644551.64804184,0.001992169515027514,8790.153235567179
-0.001660427176269894,3.358152151107788,2,148193944.60101148,0.001660427176269894,41164.98461139208
-0.001745622525173126,2.9566831588745117,3,29787712.848513607,0.001745622525173126,8274.36468014267
-0.0015789109426532413,3.3129987716674805,4,161493062.02879825,0.0015789109426532413,44859.183896888404
-0.0012258361431833765,2.870884656906128,5,18694485.800799053,0.0012258361431833765,5192.912722444182
-0.0020126516700902817,3.026963233947754,6,41926550.10427251,0.0020126516700902817,11646.263917853474
-0.001808628159669767,2.808614492416382,7,7419542.850278707,0.001808628159669767,2060.984125077419
-0.0018073874248595145,2.806105375289917,8,7217112.9512321735,0.0018073874248595145,2004.7535975644926
-0.0015872758130504947,3.4089906215667725,9,184499838.52983811,0.0015872758130504947,51249.95514717726
-0.0014954060779926088,2.800091505050659,10,3269996.6021749275,0.0014954060779926088,908.3323894930354
-0.001883864626788153,3.2854385375976562,11,120532566.89968121,0.001883864626788153,33481.26858324478
-0.0018555626785083665,2.8895180225372314,12,23255249.02362718,0.0018555626785083665,6459.7913954519945
-0.0015872758130504947,3.350667953491211,13,414080868.197546,0.0015872758130504947,115022.46338820722
-0.0018648295709108448,2.964925527572632,14,28953832.800405476,0.0018648295709108448,8042.731333445966
-0.0018679703104298962,3.3200652599334717,15,119778590.51081444,0.0018679703104298962,33271.83069744846
-0.0015872758130504947,3.373889684677124,16,432298786.5097235,0.0015872758130504947,120082.99625270096
-0.0015872758130504947,3.370478868484497,17,366455312.68616235,0.0015872758130504947,101793.14241282288
-0.0022175945533116467,3.3272669315338135,18,100656890.85324414,0.0022175945533116467,27960.247459234484
-0.001572438452292759,2.8079476356506348,19,2829113.5130521217,0.001572438452292759,785.8648647367005
-0.0019279716838112206,3.093181610107422,20,66991241.73332734,0.0019279716838112206,18608.678259257595
-0.0016278399147077376,2.83418345451355,21,11844855.962992098,0.0016278399147077376,3290.237767497805
-0.0019737740348206175,3.1236841678619385,22,63402949.548451476,0.0019737740348206175,17611.93043012541
-0.0020262954926243194,3.052234411239624,23,50368181.561525166,0.0020262954926243194,13991.161544868102
-0.001874910110769536,3.4705090522766113,24,249552715.05753148,0.001874910110769536,69320.19862709208
-0.0021622250307834906,3.2280263900756836,25,90680339.19396439,0.0021622250307834906,25188.983109434554
-0.0021622250307834906,3.2228572368621826,26,91139926.22192062,0.0021622250307834906,25316.64617275573
-0.0018912936071173,3.455247163772583,27,244490190.54675815,0.0018912936071173,67913.94181854393
-0.0015541625759082237,3.3574087619781494,28,615012482.2349377,0.0015541625759082237,170836.800620816
-0.0022175945533116467,3.3067712783813477,29,100222370.69086744,0.0022175945533116467,27839.547414129844
-0.001568262632952439,2.8442938327789307,30,16422178.640844243,0.001568262632952439,4561.716289123401
-0.0016399491644655186,3.400522232055664,31,252122390.84543508,0.0016399491644655186,70033.9974570653
-0.0020360239918559204,3.013129234313965,32,45319325.20661912,0.0020360239918559204,12588.701446283088
-0.0021341401800449283,3.2011783123016357,33,88825654.14323537,0.0021341401800449283,24673.79281756538
-0.0015541625759082237,3.3967483043670654,34,546005063.6383295,0.0015541625759082237,151668.0732328693
-0.0015872758130504947,3.367415189743042,35,200888863.9730046,0.0015872758130504947,55802.462214723506
-0.0017471852770867726,3.3192086219787598,36,131963151.36807987,0.0017471852770867726,36656.430935577744
-0.0021249402520900572,3.0942063331604004,37,59805911.53412764,0.0021249402520900572,16612.753203924345
-0.002014061197622015,2.9586586952209473,38,34443622.753172435,0.002014061197622015,9567.672986992344
-0.0015621812018587343,3.380537271499634,39,305055110.38256323,0.0015621812018587343,84737.53066182313
-0.0017328315513638758,2.8180391788482666,40,12509895.296756271,0.0017328315513638758,3474.9709157656307
-0.0015789109426532413,3.3499343395233154,41,160888730.5926786,0.0015789109426532413,44691.31405352183
-0.0017677514230325887,2.78037691116333,42,7159328.704955904,0.0017677514230325887,1988.7024180433066
-0.002026175045575675,2.933452844619751,43,35875363.28771113,0.002026175045575675,9965.37869103087
-0.0019259663186729377,2.910085916519165,44,24479555.11610429,0.0019259663186729377,6799.87642114008
-0.0019659430693946315,2.771576404571533,45,4391583.800978705,0.0019659430693946315,1219.8843891607514
-0.0022029948988322983,3.262049913406372,46,103159381.26612468,0.0022029948988322983,28655.383685034634
-0.0021391382906490114,3.0469207763671875,47,52588303.02666879,0.0021391382906490114,14607.861951852441
-0.0015789109426532413,3.4051673412323,48,163257764.0822007,0.0015789109426532413,45349.378911722415
-0.0019517038660207947,3.1342344284057617,49,73878615.16660638,0.0019517038660207947,20521.837546279552
-0.0015872758130504947,3.3700342178344727,50,503088676.72173434,0.0015872758130504947,139746.8546449262
-0.0022094296418936777,3.283468723297119,51,115010589.3101113,0.0022094296418936777,31947.38591947536
-0.0015508404032644463,2.8319852352142334,52,17011026.119956307,0.0015508404032644463,4725.285033321196
-0.0015872758130504947,3.3658063411712646,53,204919847.55627725,0.0015872758130504947,56922.17987674368
-0.0015872758130504947,3.430652618408203,54,341726200.68238795,0.0015872758130504947,94923.94463399665
-0.0018648295709108448,2.960547924041748,55,29041443.79202903,0.0018648295709108448,8067.0677200080645
-0.001385399903105571,2.8625214099884033,56,20780907.48829105,0.001385399903105571,5772.47430230307
-0.001972840063898729,3.1714179515838623,57,74395836.23911202,0.001972840063898729,20665.510066420007
-0.0016699558179636305,3.3477277755737305,58,137383683.3618777,0.0016699558179636305,38162.13426718825
-0.0015457830110009875,2.806899309158325,59,9051039.074718734,0.0015457830110009875,2514.177520755204
-0.0020143477307109927,3.0030953884124756,60,41577909.68497593,0.0020143477307109927,11549.419356937758
-0.0015621812018587343,3.3697752952575684,61,304546416.6265842,0.0015621812018587343,84596.22684071782
-0.0021446585084692067,3.041802167892456,62,55075690.59047866,0.0021446585084692067,15298.802941799628
-0.0020168288011921925,2.7728307247161865,63,5046789.383857691,0.0020168288011921925,1401.8859399604696
-0.0022029948988322983,3.311305046081543,64,103460330.66554096,0.0022029948988322983,28738.980740428044
-0.0022094296418936777,3.2426583766937256,65,111984703.91265896,0.0022094296418936777,31106.86219796082
-0.002179640858919366,3.1338884830474854,66,81349555.2925887,0.002179640858919366,22597.09869238575
-0.0015789109426532413,3.435004949569702,67,170046988.15228295,0.0015789109426532413,47235.274486745264
-0.0018829287367200466,3.425562858581543,68,239092321.48525774,0.0018829287367200466,66414.53374590493
-0.0019173810173646244,3.155200242996216,69,66499071.986214295,0.0019173810173646244,18471.964440615084
-0.0016678752995446956,3.3592357635498047,70,139356890.15421963,0.0016678752995446956,38710.24726506101
-0.002027325069491232,3.005157470703125,71,47467804.49588036,0.002027325069491232,13185.501248855655
-0.0015872758130504947,3.4111130237579346,72,208023074.50884107,0.0015872758130504947,57784.18736356696
-0.002026175045575675,2.967801570892334,73,36984851.154365696,0.002026175045575675,10273.569765101582
-0.0022029948988322983,3.269498109817505,74,101790127.91720037,0.0022029948988322983,28275.03553255566
-0.001663767336380942,3.3494656085968018,75,290310711.5048913,0.001663767336380942,80641.86430691424
-0.0015872758130504947,3.408485174179077,76,392833342.3809894,0.0015872758130504947,109120.37288360816
-0.0018562096824986133,2.899312734603882,77,26810611.719959587,0.0018562096824986133,7447.392144433218
-0.0018679703104298962,3.2968547344207764,78,119712938.70927875,0.0018679703104298962,33253.594085910765
-0.0022214652109056334,3.167034149169922,79,85464313.0333588,0.0022214652109056334,23740.086953710776
-0.002154977084747916,3.180440902709961,80,86945282.26896782,0.002154977084747916,24151.467296935505
-0.0015872758130504947,3.415799379348755,81,469216659.5555654,0.0015872758130504947,130337.96098765706
-0.0015541625759082237,3.340301752090454,82,612588767.0030744,0.0015541625759082237,170163.5463897429
-0.002089431816071658,3.0905861854553223,83,59019224.92078533,0.002089431816071658,16394.229144662593
-0.0016458299058312686,3.3491032123565674,84,153299711.10809124,0.0016458299058312686,42583.2530855809
-0.0015872758130504947,3.3760111331939697,85,184999267.15383497,0.0015872758130504947,51388.685320509714
-0.0019469945432891065,3.1522467136383057,86,72302159.44812343,0.0019469945432891065,20083.933180034284
-0.0020137683520349407,3.000687599182129,87,42095803.41248239,0.0020137683520349407,11693.278725689552
-0.0017505190115973597,2.807839870452881,88,13936165.941287031,0.0017505190115973597,3871.1572059130644
-0.0019932517407426943,2.9026541709899902,89,33688298.80239953,0.0019932517407426943,9357.860778444314
-0.0018863170174374263,3.360565185546875,90,230403112.39627707,0.0018863170174374263,64000.86455452141
-0.0016727161571610466,3.4098803997039795,91,283184946.2920001,0.0016727161571610466,78662.48508111114
-0.0018545388113545688,2.8752264976501465,92,25228946.6977233,0.0018545388113545688,7008.040749367583
-0.002179640858919366,3.1506850719451904,93,82209846.74003825,0.002179640858919366,22836.06853889951
-0.0013873898114084894,2.848247766494751,94,21024927.85703787,0.0013873898114084894,5840.257738066074
-0.0017580453263826082,3.277350664138794,95,126870662.22654474,0.0017580453263826082,35241.85061848465
-0.0022175945533116467,3.252896785736084,96,97821769.38033216,0.0022175945533116467,27172.71371675893
-0.0015872758130504947,3.360625982284546,97,343264437.0555191,0.0015872758130504947,95351.23251542197
-0.0020262954926243194,3.048372745513916,98,50614012.55397015,0.0020262954926243194,14059.447931658375
-0.001990618299075816,2.921860694885254,99,30564605.986882757,0.001990618299075816,8490.168329689655
-0.0015872758130504947,3.398146629333496,100,182540882.92894512,0.0015872758130504947,50705.800813595866
-0.002089431816071658,3.0883686542510986,101,59521674.50726279,0.002089431816071658,16533.798474239662
-0.002011086137394395,2.8209927082061768,102,9751221.034034174,0.002011086137394395,2708.672509453937
-0.0016846050403392023,3.342982053756714,103,142421135.46057022,0.0016846050403392023,39561.42651682506
-0.002022712601108246,2.9606404304504395,104,38758860.46478856,0.002022712601108246,10766.350129107934
-0.0020360239918559204,2.982611656188965,105,45496372.52272712,0.0020360239918559204,12637.881256313089
-0.0015535034930469797,2.8080663681030273,106,14957632.04011619,0.0015535034930469797,4154.897788921164
-0.0022094296418936777,3.2617104053497314,107,110444995.44425711,0.0022094296418936777,30679.16540118253
-0.0014786231054485142,2.864877462387085,108,19683257.829609353,0.0014786231054485142,5467.571619335931
-0.002219743487763486,3.288017749786377,109,93327038.24416322,0.002219743487763486,25924.177290045336
-0.0019629571894180338,3.223055601119995,110,73548068.26953615,0.0019629571894180338,20430.01896376004
-0.001561454492148827,2.8903801441192627,111,22657356.69258199,0.001561454492148827,6293.710192383885
-0.0015872758130504947,3.3358383178710938,112,208017730.96569017,0.0015872758130504947,57782.703046025046
-0.0021622250307834906,3.2855865955352783,113,91220241.15712684,0.0021622250307834906,25338.95587697968
-0.0016399491644655186,3.389221668243408,114,261567522.7992609,0.0016399491644655186,72657.64522201692
-0.0015872758130504947,3.397245407104492,115,408359074.02511376,0.0015872758130504947,113433.07611808716
-0.001999510058933739,3.099858283996582,116,61799301.134407446,0.001999510058933739,17166.4725373354
-0.0021391382906490114,3.0408785343170166,117,52845766.91047006,0.0021391382906490114,14679.379697352795
-0.0015541625759082237,3.388277053833008,118,548250856.911059,0.0015541625759082237,152291.9046975164
-0.002219743487763486,3.2640297412872314,119,94967448.26044247,0.002219743487763486,26379.846739011795
-0.0014818837243913952,2.838346242904663,120,17860941.8962415,0.0014818837243913952,4961.372748955972
-0.0015789109426532413,3.418426513671875,121,175326433.5249214,0.0015789109426532413,48701.787090255944
-0.002110561866879331,3.1597671508789062,122,78753220.71847421,0.002110561866879331,21875.894644020613
-0.001660427176269894,3.402306318283081,123,150520517.38054526,0.001660427176269894,41811.25482792924
-0.002000279367409789,2.945289134979248,124,32179760.875106983,0.002000279367409789,8938.822465307496
-0.0019173810173646244,3.1411540508270264,125,64867957.59725432,0.0019173810173646244,18018.87711034842
-0.0018562096824986133,2.922867774963379,126,27478015.578763306,0.0018562096824986133,7632.78210521203
-0.0017580453263826082,3.36840558052063,127,126725235.3258516,0.0017580453263826082,35201.454257181
-0.0015872758130504947,3.439305543899536,128,335544629.7252576,0.0015872758130504947,93206.84159034933
-0.0019076771034650642,3.352339506149292,129,220904438.50727218,0.0019076771034650642,61362.34402979783
-0.0019659430693946315,2.8058128356933594,130,4323918.5082165785,0.0019659430693946315,1201.088474504605
-0.0016757533977043461,2.7944908142089844,131,12167596.975155441,0.0016757533977043461,3379.8880486542894
-0.0020325615473884917,3.004511833190918,132,44115188.439791754,0.0020325615473884917,12254.219011053265
-0.0019919192341857823,2.775517463684082,133,6099807.52179636,0.0019919192341857823,1694.3909782767666
-0.0016634454752811575,2.822455406188965,134,10261371.15507354,0.0016634454752811575,2850.380876409317
-0.0021622250307834906,3.228928565979004,135,91299326.96205808,0.0021622250307834906,25360.924156127247
-0.0013620672119950491,2.7806968688964844,136,2688280.649530674,0.0013620672119950491,746.7446248696316
-0.0015872758130504947,3.365370273590088,137,450799173.98377544,0.0015872758130504947,125221.99277327095
-0.0020310774715054996,2.9473788738250732,138,38300097.721754596,0.0020310774715054996,10638.91603382072
-0.0019173810173646244,3.1360340118408203,139,66580921.47946316,0.0019173810173646244,18494.70041096199
-0.0015789109426532413,3.400273561477661,140,161856626.5701454,0.0015789109426532413,44960.17404726261
-0.0016399491644655186,3.3651936054229736,141,262936639.63454765,0.0016399491644655186,73037.95545404102
-0.0022094296418936777,3.3428144454956055,142,113602191.56523521,0.0022094296418936777,31556.164323676447
-0.0017599909519304693,3.308561325073242,143,128930105.00843865,0.0017599909519304693,35813.918057899624
-0.0015872758130504947,3.4166197776794434,144,190972103.15730768,0.0015872758130504947,53047.806432585465
-0.0022029948988322983,3.3468434810638428,145,103572356.23670126,0.0022029948988322983,28770.09895463924
-0.0020856634008483456,3.1067659854888916,146,57678754.83203045,0.0020856634008483456,16021.876342230682
-0.002179640858919366,3.1686928272247314,147,81660372.67794985,0.002179640858919366,22683.436854986066
-0.0022175945533116467,3.27054762840271,148,96969704.6442741,0.0022175945533116467,26936.029067853917
-0.002024525283986045,3.026948928833008,149,51030979.584102795,0.002024525283986045,14175.27210669522
-0.0016846050403392023,3.3251004219055176,150,140169995.53475285,0.0016846050403392023,38936.10987076468
-0.0019629571894180338,3.1355578899383545,151,73596327.00460598,0.0019629571894180338,20443.424167946105
-0.002219743487763486,3.2657079696655273,152,94785462.3749203,0.002219743487763486,26329.295104144527
-0.002017930622227066,3.0302047729492188,153,47845897.0836795,0.002017930622227066,13290.52696768875
-0.0020122909889837407,2.9557509422302246,154,35404863.80559316,0.0020122909889837407,9834.684390442546
-0.001867134885993646,3.30951189994812,155,118998396.84348775,0.001867134885993646,33055.110234302156
-0.0015789109426532413,3.395777463912964,156,166518481.30211395,0.0015789109426532413,46255.133695031654
-0.002179640858919366,3.1784300804138184,157,82236468.87177978,0.002179640858919366,22843.463575494385
-0.0019469945432891065,3.095551013946533,158,68514643.90510163,0.0019469945432891065,19031.845529194896
-0.0020856634008483456,3.10746693611145,159,56008604.66290928,0.0020856634008483456,15557.945739697021
-0.0020150096473639046,2.965789556503296,160,42021902.56798163,0.0020150096473639046,11672.75071332823
-0.0018863170174374263,3.363290309906006,161,230590814.7407009,0.0018863170174374263,64053.00409463914
-0.0018674149308303407,2.910616397857666,162,28812247.830301687,0.0018674149308303407,8003.402175083802
-0.0015883145463907232,3.4152088165283203,163,315311445.99039406,0.0015883145463907232,87586.51277510946
-0.0016678752995446956,3.341796636581421,164,144858358.49863765,0.0016678752995446956,40238.432916288235
-0.0022029948988322983,3.2771596908569336,165,105987773.95312771,0.0022029948988322983,29441.048320313253
-0.0015872758130504947,3.4289867877960205,166,372941242.40575534,0.0015872758130504947,103594.78955715426
-0.0015872758130504947,3.3723716735839844,167,208538374.23409444,0.0015872758130504947,57927.32617613734
-0.0021622250307834906,3.27728271484375,168,90754942.33994699,0.0021622250307834906,25209.706205540828
-0.0018649569314097881,3.415915012359619,169,275799683.48673564,0.0018649569314097881,76611.0231907599
-0.0019431170414777453,3.0881142616271973,170,60933528.76480171,0.0019431170414777453,16925.98021244492
-0.0015872758130504947,3.3420960903167725,171,187221677.6905492,0.0015872758130504947,52006.02158070811
-0.0020066861232174112,2.8882272243499756,172,32722859.30338634,0.0020066861232174112,9089.68313982954
-0.0019469945432891065,3.154703140258789,173,72854303.71539092,0.0019469945432891065,20237.30658760859
-0.0017503729448788406,3.3184757232666016,174,131309644.31658968,0.0017503729448788406,36474.90119905269
-0.0016663725734261154,2.8638157844543457,175,22919850.616188955,0.0016663725734261154,6366.625171163599
-0.0022094296418936777,3.271369457244873,176,114004977.1351512,0.0022094296418936777,31668.04920420867
-0.002022712601108246,2.9815995693206787,177,38947864.87732642,0.002022712601108246,10818.851354812894
-0.0015789109426532413,3.417050838470459,178,161152219.72331902,0.0015789109426532413,44764.50547869973
-0.002219743487763486,3.2282309532165527,179,93529402.86705065,0.002219743487763486,25980.389685291848
-0.002027493127298063,2.9636104106903076,180,45852840.261033356,0.002027493127298063,12736.900072509266
-0.0015607845762290148,2.8043081760406494,181,14832369.340262987,0.0015607845762290148,4120.102594517496
-0.0018531863149344194,2.865906238555908,182,25533827.837801293,0.0018531863149344194,7092.7299549448035
-0.002098959598058578,3.0673580169677734,183,53231536.033772245,0.002098959598058578,14786.537787158957
-0.0018912936071173,3.3804376125335693,184,242867550.8458189,0.0018912936071173,67463.20856828304
-0.002179640858919366,3.1810600757598877,185,81885943.8540502,0.002179640858919366,22746.095515013945
-0.001660427176269894,3.292684555053711,186,148054580.6365627,0.001660427176269894,41126.27239904519
-0.0015541625759082237,3.358253240585327,187,517184336.4050605,0.0015541625759082237,143662.31566807238
-0.0019173810173646244,3.1227262020111084,188,64920677.7910691,0.0019173810173646244,18033.521608630304
-0.0014954060779926088,2.762810468673706,189,3253565.452552338,0.0014954060779926088,903.7681812645384
-0.0015789109426532413,3.330761194229126,190,175574548.0609885,0.0015789109426532413,48770.70779471903
-0.0017935933690622474,3.2746548652648926,191,121368666.1953756,0.0017935933690622474,33713.51838760434
-0.0022175945533116467,3.276472806930542,192,98141509.04912043,0.0022175945533116467,27261.53029142234
-0.002017930622227066,3.0132863521575928,193,49300072.70516391,0.002017930622227066,13694.46464032331
-0.0019821085840095497,2.902127265930176,194,30711735.76972312,0.0019821085840095497,8531.037713811978
-0.0019469945432891065,3.163687229156494,195,70125257.94428243,0.0019469945432891065,19479.23831785623
-0.0014551826934594008,2.823756217956543,196,18864798.116599657,0.0014551826934594008,5240.22169905546
-0.0015872758130504947,3.397329568862915,197,205822213.02618998,0.0015872758130504947,57172.83695171944
-0.002110561866879331,3.1248059272766113,198,78992189.18312138,0.002110561866879331,21942.274773089273
-0.0020232248397155923,3.002608060836792,199,40900717.889449045,0.0020232248397155923,11361.310524846956
-0.001875636974423607,3.4328997135162354,200,302338240.5368376,0.001875636974423607,83982.844593566
-0.0015541625759082237,3.3661115169525146,201,578471352.6145653,0.0015541625759082237,160686.48683737923
-0.002218300156376396,3.3012259006500244,202,108517287.9265099,0.002218300156376396,30143.691090697193
-0.002013225773185765,2.949601888656616,203,35325616.94925702,0.002013225773185765,9812.671374793617
-0.002154977084747916,3.169158697128296,204,87091801.49486353,0.002154977084747916,24192.167081906533
-0.0017455144282142725,3.3759865760803223,205,135786891.27633658,0.0017455144282142725,37718.58091009349
-0.0020856634008483456,3.0265297889709473,206,57151904.74478645,0.0020856634008483456,15875.529095774014
-0.0015872758130504947,3.411602020263672,207,356796867.4841963,0.0015872758130504947,99110.2409678323
-0.0015872758130504947,3.4038336277008057,208,454119321.9395391,0.0015872758130504947,126144.25609431641
-0.0020305554866214513,2.9853875637054443,209,44501370.05820394,0.0020305554866214513,12361.491682834429
-0.0015789109426532413,3.3772776126861572,210,161038556.96618173,0.0015789109426532413,44732.932490606036
-0.0017597161752551087,3.343614101409912,211,127548464.45613539,0.0017597161752551087,35430.129015593164
-0.0015618683634442334,2.831071138381958,212,16258573.81832611,0.0015618683634442334,4516.270505090586
-0.0019431170414777453,3.087911367416382,213,60949255.23481923,0.0019431170414777453,16930.348676338675
-0.0016399491644655186,3.401095151901245,214,256386814.88854742,0.0016399491644655186,71218.55969126317
-0.0015872758130504947,3.3453614711761475,215,189686557.88622054,0.0015872758130504947,52690.710523950154
-0.0013873898114084894,2.8537371158599854,216,21067359.43923,0.0013873898114084894,5852.044288675
-0.0022029948988322983,3.267367362976074,217,102362207.40416338,0.0022029948988322983,28433.946501156493
-0.0018863170174374263,3.3970367908477783,218,227565132.9427442,0.0018863170174374263,63212.53692854005
-0.001972840063898729,3.1817526817321777,219,75086388.72988427,0.001972840063898729,20857.33020274563
-0.0015872758130504947,3.421196460723877,220,396808399.16092473,0.0015872758130504947,110224.5553224791
-0.0021511596101774612,3.1803383827209473,221,87697156.78291506,0.0021511596101774612,24360.321328587517
-0.0018562096824986133,2.937755584716797,222,27117286.67556306,0.0018562096824986133,7532.57963210085
-0.002017930622227066,3.013052225112915,223,49386094.37184775,0.002017930622227066,13718.359547735487
-0.0019334295035009458,3.1299614906311035,224,66433844.472559735,0.0019334295035009458,18453.845686822147
-0.0016545410206752651,3.3971822261810303,225,153246906.2841503,0.0016545410206752651,42568.58507893064
-0.0017580453263826082,3.378572702407837,226,122185227.51020254,0.0017580453263826082,33940.340975056264
-0.0022175945533116467,3.2667644023895264,227,97221776.91394296,0.0022175945533116467,27006.049142761934
-0.002014061197622015,2.9402215480804443,228,34389037.096854344,0.002014061197622015,9552.510304681762
-0.001706407444979407,2.7929792404174805,229,13334442.711363722,0.001706407444979407,3704.0118642677003
-0.0015882275219701021,2.7858731746673584,230,11220958.244332979,0.0015882275219701021,3116.93284564805
