,CalibratedRecallK_10,CalibratedRecallK_20,CalibratedRecallK_50,CoverageK_10,CoverageK_20,CoverageK_50,NDCGK_10,NDCGK_20,NDCGK_50,PrecisionK_10,PrecisionK_20,PrecisionK_50,ReciprocalRankK_10,ReciprocalRankK_20,ReciprocalRankK_50
"GRU4RecNegSampling(U=50,batch_size=512,bptt=3,clipnorm=1.0,dropout=0.0,embedding_size=90,hidden_size=167,keep_last=True,learning_rate=0.1,loss_fn=bpr,max_epochs=8,max_iter_no_change=5,min_improvement=0.0,momentum=0.0,num_layers=1,optimization_algorithm=adagrad,predict_topK=100,save_best_to_file=False,seed=1267898440,stop_early=False,stopping_criterion=<recpack.algorithms.stopping_criterion.StoppingCriterion object at 0x7f30d1a063a0>,validation_sample_size=10000)",0.007723553979060587,0.011556725213112878,0.020310086389381542,0.209119857708417,0.29505421997819725,0.4384359400998336,0.004956270542764917,0.005925380461073909,0.00764956640676224,0.0007723553979060588,0.0005778362606556439,0.00040620172778763086,0.004118933650085317,0.004384566410104974,0.004656349140122716
