loss,run_time,iteration,K,max_steps,delta,ndcg,window_hours
-0.02880758065843411,88.50125050544739,62,650.0,100.0,279572753.4541452,0.02880758065843411,77659.098181707
-0.028587385395686164,78.03943753242493,63,463.0,94.0,126838105.515744,0.028587385395686164,35232.807087706664
-0.02868511373061897,78.91793417930603,64,639.0,22.0,278991477.3081047,0.02868511373061897,77497.63258558464
-0.02877273679322246,89.94822192192078,65,710.0,100.0,513893713.39953357,0.02877273679322246,142748.25372209266
-0.02877152634404827,90.23751592636108,66,766.0,95.0,356490990.0864485,0.02877152634404827,99025.27502401346
-0.02849122689727319,69.5338122844696,67,665.0,92.0,97958185.01544371,0.02849122689727319,27210.606948734363
-0.02875388755949082,88.30112290382385,68,536.0,86.0,623723522.977642,0.02875388755949082,173256.53416045613
-0.02876401464582626,89.196781873703,69,612.0,99.0,264986520.81101018,0.02876401464582626,73607.36689194727
-0.028735097110797896,88.09055781364441,70,592.0,81.0,485582167.8362246,0.028735097110797896,134883.93551006238
-0.02638820067878577,43.971895933151245,71,659.0,71.0,60439429.2343082,0.02638820067878577,16788.73034286339
-0.028735787382676514,89.82051157951355,72,708.0,89.0,313586011.23175466,0.028735787382676514,87107.22534215407
-0.02876733882212133,91.31021475791931,73,861.0,95.0,628175196.7694256,0.02876733882212133,174493.11021372935
-0.02872223422829259,90.15564632415771,74,765.0,86.0,376499104.43051124,0.02872223422829259,104583.0845640309
-0.028581759308326404,80.44259333610535,75,799.0,97.0,129539480.89464405,0.028581759308326404,35983.189137401125
-0.028737812920446536,86.68795871734619,76,460.0,68.0,440163840.4550849,0.028737812920446536,122267.73345974581
-0.028790575437134095,87.36322927474976,77,536.0,91.0,225993990.69096377,0.028790575437134095,62776.108525267715
-0.023708304472840905,27.509377241134644,78,356.0,60.0,38698296.8886695,0.023708304472840905,10749.526913519305
-0.028653646088573927,85.91550135612488,79,538.0,75.0,208096186.80439028,0.028653646088573927,57804.49633455286
-0.028764481516203054,85.07264280319214,80,317.0,81.0,241405165.02832326,0.028764481516203054,67056.99028564536
-0.02862228590514171,83.92986607551575,81,417.0,92.0,177372229.17927617,0.02862228590514171,49270.06366091005
-0.028653035762611072,78.94743275642395,82,214.0,90.0,148236790.8474494,0.028653035762611072,41176.88634651372
-0.027822711877260972,59.27813458442688,83,386.0,87.0,85703600.92734058,0.027822711877260972,23806.55581315016
-0.014985582664528267,9.087345123291016,84,585.0,57.0,14620785.752716774,0.014985582664528267,4061.3293757546594
-0.027105875905374395,50.570141553878784,85,520.0,66.0,71078609.98340186,0.027105875905374395,19744.058328722742
-0.019880882640412708,17.54098629951477,86,627.0,29.0,24449450.531367578,0.019880882640412708,6791.514036490994
-0.021724694373225308,25.264453649520874,87,485.0,1.0,50049511.364918895,0.021724694373225308,13902.642045810804
-0.00791117136520035,4.018476247787476,88,438.0,75.0,4382139.216240036,0.00791117136520035,1217.26089340001
-0.02216499650899539,23.183450937271118,89,559.0,65.0,32593788.059291594,0.02216499650899539,9053.830016469887
-0.028381012409603397,71.24519276618958,90,677.0,78.0,105029115.99808687,0.028381012409603397,29174.754443913018
-0.028502878106633777,77.63132691383362,91,744.0,85.0,122047875.14906493,0.028502878106633777,33902.18754140692
-0.028725060292324002,85.21628308296204,92,308.0,82.0,297662816.3415626,0.028725060292324002,82684.11565043406
-0.028752875192275745,86.1186728477478,93,394.0,70.0,545054719.764271,0.028752875192275745,151404.08882340862
-0.02867953141978896,81.87306332588196,94,513.0,37.0,222995727.13631785,0.02867953141978896,61943.25753786607
-0.028611890712748646,76.96868062019348,95,155.0,44.0,156800549.6745128,0.028611890712748646,43555.70824292022
-0.02867832447683996,72.61461687088013,96,652.0,14.0,187260460.68023768,0.02867832447683996,52016.79463339935
-0.01681255861280325,11.335451364517212,97,270.0,95.0,18744528.63670301,0.01681255861280325,5206.81351019528
-0.02761781223729334,57.98238706588745,98,230.0,98.0,84669520.12364912,0.02761781223729334,23519.31114545809
-0.012351933311890407,6.506251573562622,99,827.0,50.0,9696822.073899284,0.012351933311890407,2693.5616871942457
-0.02876504649879033,87.41894364356995,100,565.0,73.0,327995496.46759146,0.02876504649879033,91109.86012988653
-0.024573542783824634,30.37273645401001,101,900.0,91.0,43657299.51944456,0.024573542783824634,12127.027644290156
-0.028740193294610306,87.74779534339905,102,480.0,93.0,416237125.2978934,0.028740193294610306,115621.42369385928
-0.028780829604843808,87.48832201957703,103,603.0,80.0,244485508.4481532,0.028780829604843808,67912.64123559812
-0.028645414258918377,77.56455850601196,104,330.0,65.0,140596205.9005175,0.028645414258918377,39054.501639032635
-0.026376473548550647,44.36455488204956,105,592.0,79.0,60753197.24506273,0.026376473548550647,16875.888123628538
-0.028779303607774673,86.07621097564697,106,728.0,53.0,269660058.1414348,0.028779303607774673,74905.5717059541
-0.028414616965375356,66.70902729034424,107,90.0,48.0,106917781.36678329,0.028414616965375356,29699.383712995357
-0.022941767542440768,24.699930429458618,108,443.0,60.0,35300980.26782487,0.022941767542440768,9805.827852173576
-0.028681235300786038,85.29107713699341,109,544.0,73.0,197552190.63681224,0.028681235300786038,54875.608510225626
-0.026616834145661763,48.84720158576965,110,503.0,84.0,67933921.78768662,0.026616834145661763,18870.53382991295
-0.02878654179547258,85.92293357849121,111,358.0,88.0,230986196.59874237,0.02878654179547258,64162.832388539544
-0.028635202992745468,78.71856307983398,112,178.0,56.0,168002433.08503577,0.028635202992745468,46667.342523621046
-0.025179282549843432,33.81699585914612,113,406.0,76.0,49182536.294686,0.025179282549843432,13661.815637412778
-0.0275676693371907,53.779197216033936,114,247.0,90.0,79152729.95130382,0.0275676693371907,21986.86943091773
-0.02843833468153511,68.34348845481873,115,359.0,88.0,98744771.53768873,0.02843833468153511,27429.103204913536
-0.025953726119986982,40.46337604522705,116,297.0,97.0,56445569.87264382,0.025953726119986982,15679.324964623283
-0.02876618028489014,85.4286904335022,117,204.0,99.0,367180974.03799486,0.02876618028489014,101994.71501055412
