loss,run_time,iteration,K,max_steps,delta,ndcg,window_hours
-0.08462557315535486,14.868249416351318,66,654.0,82.0,32661.65022094837,0.08462557315535486,9.072680616930104
-0.08774949644069549,18.479355812072754,67,549.0,47.0,50040.55941211975,0.08774949644069549,13.900155392255487
-0.08956718560155598,34.11965036392212,68,458.0,62.0,90152.9639266765,0.08956718560155598,25.04248997963236
-0.09228703270564777,25.778228759765625,69,764.0,71.0,64581.745494074035,0.09228703270564777,17.939373748353898
-0.08634386482222871,40.060003995895386,70,595.0,89.0,112257.55779309184,0.08634386482222871,31.18265494252551
-0.09216776566106914,25.49479389190674,71,385.0,71.0,64061.5282528777,0.09216776566106914,17.794868959132696
-0.07981287884294154,55.68319892883301,72,306.0,72.0,164259.8692777649,0.07981287884294154,45.627741466045805
-0.08476127201155766,14.43643045425415,73,403.0,95.0,25888.537800417016,0.08476127201155766,7.191260500115837
-0.08468619696776622,15.616799354553223,74,380.0,84.0,41985.8540053169,0.08468619696776622,11.66273722369914
-0.0813413621519642,12.430901288986206,75,329.0,78.0,19560.636036254018,0.0813413621519642,5.4335100100705604
-0.08832942111220414,36.255170583724976,76,275.0,71.0,100569.24947222501,0.08832942111220414,27.935902631173615
-0.07625616807842073,66.94035315513611,77,162.0,91.0,218244.57834253705,0.07625616807842073,60.62349398403807
-0.07400760658417073,104.37634825706482,78,768.0,75.0,325279.5151678117,0.07400760658417073,90.3554208799477
-0.09039814464604924,30.291317462921143,79,519.0,80.0,76594.55945337783,0.09039814464604924,21.276266514827178
-0.07391765854752445,7.981107234954834,80,214.0,67.0,11609.328090682317,0.07391765854752445,3.2248133585228658
-0.07727710276356892,63.29362106323242,81,700.0,64.0,185831.96806975422,0.07727710276356892,51.619991130487286
-0.07916896050179177,10.089655637741089,82,115.0,54.0,15732.470705359638,0.07916896050179177,4.370130751488788
-0.0833565460925941,13.697924613952637,83,439.0,86.0,22304.444752267005,0.0833565460925941,6.195679097851946
-0.09234103179363032,26.120527505874634,84,519.0,100.0,64998.0768059138,0.09234103179363032,18.055021334976054
-0.08830613103759505,18.915810346603394,85,626.0,98.0,50961.41903606838,0.08830613103759505,14.155949732241217
-0.08495894916675084,14.629856824874878,86,671.0,97.0,29703.49027318774,0.08495894916675084,8.250969520329928
-0.0851524877408946,15.193912982940674,87,572.0,92.0,37502.076511766325,0.0851524877408946,10.417243475490645
-0.06945924063531003,6.172026634216309,88,513.0,89.0,8337.409940371845,0.06945924063531003,2.315947205658846
-0.09016788265339927,33.634737730026245,89,747.0,80.0,86207.73716620954,0.09016788265339927,23.946593657280427
-0.06519509263250882,4.5152506828308105,90,358.0,76.0,4613.846101130016,0.06519509263250882,1.28162391698056
-0.08577733840139509,42.14271068572998,91,611.0,95.0,135303.15498998464,0.08577733840139509,37.58420971944018
-0.08240035585087876,49.01833415031433,92,647.0,69.0,151221.7202614259,0.08240035585087876,42.006033405951634
-0.08504504394882123,16.11485004425049,93,867.0,85.0,45309.15150312842,0.08504504394882123,12.585875417535673
-0.08897508426692274,35.67945575714111,94,566.0,82.0,95043.06706078297,0.08897508426692274,26.400851961328602
-0.07366764155390346,156.66967105865479,95,480.0,71.0,534618.4276697909,0.07366764155390346,148.50511879716416
-0.08649881394254173,39.964311361312866,96,752.0,93.0,115613.01124226095,0.08649881394254173,32.114725345072486
-0.07421561690723207,94.26502203941345,97,683.0,77.0,305939.3595050328,0.07421561690723207,84.98315541806465
-0.07371534324021735,135.66744923591614,98,960.0,50.0,407375.86171572324,0.07371534324021735,113.1599615877009
-0.07808584100977645,9.786261081695557,99,533.0,88.0,14747.280935070154,0.07808584100977645,4.096466926408376
-0.08477936943306988,14.826915502548218,100,434.0,100.0,33896.39667923317,0.08477936943306988,9.415665744231436
-0.0924250161612926,26.278414249420166,101,826.0,63.0,65312.0180008071,0.0924250161612926,18.142227222446415
-0.07659931709764414,66.4142394065857,102,778.0,58.0,195479.71960165864,0.07659931709764414,54.299922111571846
-0.08079240784848955,11.693418741226196,103,932.0,38.0,17984.618294659474,0.08079240784848955,4.995727304072076
-0.09024619931188417,30.76741862297058,104,829.0,47.0,77750.49811492012,0.09024619931188417,21.597360587477812
-0.09156334573860186,22.779663801193237,105,821.0,56.0,57796.504163850484,0.09156334573860186,16.05458448995847
-0.07487218491895115,82.35320663452148,106,723.0,52.0,253200.05982869538,0.07487218491895115,70.33334995241538
-0.08430446421970397,14.399792909622192,107,912.0,63.0,24264.376858375366,0.08430446421970397,6.740104682882047
-0.08463944358435309,15.325079202651978,108,971.0,60.0,41863.82409575599,0.08463944358435309,11.628840026598887
-0.07901788056135427,57.15970063209534,109,868.0,30.0,168351.11823391015,0.07901788056135427,46.764199509419484
-0.0753607816444621,8.678623914718628,110,808.0,80.0,12717.383402781496,0.0753607816444621,3.5326065007726375
-0.08861518701870488,19.28874969482422,111,852.0,42.0,51622.50202903667,0.08861518701870488,14.339583896954629
-0.0815684736845022,12.6388418674469,112,745.0,26.0,19697.783469996324,0.0815684736845022,5.471606519443424
-0.08498123492126801,14.54391860961914,113,637.0,36.0,28154.936383123222,0.08498123492126801,7.820815661978672
-0.07216496753048153,7.400241136550903,114,707.0,67.0,10652.797217645044,0.07216496753048153,2.9591103382347343
-0.06545870933629139,5.380825757980347,115,787.0,5.0,6550.612944451205,0.06545870933629139,1.8196147067920014
-0.0864936541414219,40.22879695892334,116,596.0,73.0,124771.13880282703,0.0864936541414219,34.658649667451954
-0.09226457748012949,26.830320596694946,117,990.0,12.0,66723.78768282293,0.09226457748012949,18.534385467450814
-0.07566604280911979,74.71965408325195,118,500.0,33.0,235484.96500129986,0.07566604280911979,65.41249027813885
-0.07423568854119204,92.29717469215393,119,685.0,66.0,285596.13361209776,0.07423568854119204,79.33225933669382
-0.0845960433985316,14.7752685546875,120,902.0,43.0,31549.51073233532,0.0845960433985316,8.763752981204256
-0.08832117063094343,37.04123401641846,121,886.0,46.0,100543.76916397306,0.08832117063094343,27.928824767770294
-0.08268935270428955,48.34769582748413,122,943.0,83.0,149125.39904952582,0.08268935270428955,41.42372195820162
-0.07059172628935721,6.52299690246582,123,574.0,69.0,8968.552164715913,0.07059172628935721,2.4912644901988648
-0.08510982939654756,16.370014667510986,124,610.0,87.0,46249.01486600439,0.08510982939654756,12.846948573890108
-0.0851420641748381,15.031354665756226,125,764.0,61.0,37662.72833944603,0.0851420641748381,10.461868983179453
-0.08479714058342872,14.421730518341064,126,656.0,53.0,26439.900720147296,0.08479714058342872,7.344416866707582
-0.09090073408703614,29.13229727745056,127,810.0,74.0,72838.05303209394,0.09090073408703614,20.232792508914983
-0.08992304947666246,32.37263631820679,128,732.0,97.0,82369.4637025644,0.08992304947666246,22.88040658404567
-0.0738072842819317,121.90631604194641,129,403.0,59.0,373744.77900639956,0.0738072842819317,103.81799416844433
-0.09084110469743736,22.333973169326782,130,545.0,26.0,56833.75961294766,0.09084110469743736,15.787155448041016
-0.060814556598985575,3.843050956726074,131,671.0,80.0,3018.5414639252895,0.060814556598985575,0.8384837399792471
-0.08472830530314257,15.197946786880493,132,466.0,93.0,41008.24334826929,0.08472830530314257,11.39117870785258
-0.08191455879675119,13.072164058685303,133,332.0,51.0,21252.8576102879,0.08191455879675119,5.903571558413306
-0.08676944037002916,39.00007462501526,134,708.0,90.0,107936.63761365777,0.08676944037002916,29.98239933712716
-0.07366366014254669,153.00866961479187,135,847.0,65.0,449543.0056313444,0.07366366014254669,124.87305711981789
-0.0736626171867358,154.77521395683289,136,970.0,49.0,590765.7560003214,0.0736626171867358,164.10159888897815
-0.07654223964733718,65.66648578643799,137,287.0,78.0,197729.25361691002,0.07654223964733718,54.924792671363896
-0.07720732759423729,9.458588361740112,138,875.0,55.0,14281.32562891316,0.07720732759423729,3.9670348969203224
-0.06563546668296327,4.887200832366943,139,588.0,63.0,4954.090943015691,0.06563546668296327,1.376136373059914
-0.08480646750137151,14.87986707687378,140,631.0,85.0,33345.615201227614,0.08480646750137151,9.262670889229893
-0.08638184277421694,40.44397974014282,141,783.0,100.0,130226.14028932103,0.08638184277421694,36.17392785814473
-0.07979775034135823,56.19822645187378,142,923.0,75.0,164519.32831565224,0.07979775034135823,45.69981342101451
-0.08957176926270263,34.19367790222168,143,444.0,70.0,90073.83887512497,0.08957176926270263,25.020510798645827
-0.09002991481950512,20.314130783081055,144,560.0,57.0,53502.263462396615,0.09002991481950512,14.861739850665726
-0.09170837348112512,27.779677629470825,145,988.0,16.0,68742.13865080412,0.09170837348112512,19.095038514112254
-0.09217897443138705,24.94845485687256,146,905.0,28.0,62571.19070092465,0.09217897443138705,17.380886305812403
-0.08602997835133291,39.32152199745178,147,836.0,10.0,114705.77174982523,0.08602997835133291,31.86271437495145
-0.09016585607885934,29.557528734207153,148,996.0,7.0,76070.1793951758,0.09016585607885934,21.130605387548833
-0.09230709590443834,26.954087257385254,149,957.0,20.0,66811.72674300254,0.09230709590443834,18.55881298416737
-0.08636766631396386,17.764034032821655,150,800.0,20.0,48829.39362119321,0.08636766631396386,13.563720450331447
-0.08014661500803456,40.333417892456055,151,952.0,3.0,141272.3578893376,0.08014661500803456,39.24232163592711
-0.08476460002943648,14.971632719039917,152,500.0,67.0,35643.652340804016,0.08476460002943648,9.901014539112227
-0.0886412647659292,36.1185827255249,153,857.0,38.0,96458.64975115817,0.0886412647659292,26.794069375321715
-0.08387589467711395,13.863858222961426,154,820.0,24.0,23094.96410521641,0.08387589467711395,6.415267807004558
-0.0849255356018853,14.675535202026367,155,942.0,31.0,30550.054141063712,0.0849255356018853,8.486126150295476
-0.09024724953229302,32.95105719566345,156,725.0,48.0,83353.45612290653,0.09024724953229302,23.15373781191848
-0.07740018003386875,61.522645473480225,157,764.0,35.0,182213.32246251413,0.07740018003386875,50.61481179514281
-0.0921702269914983,24.691867351531982,158,887.0,44.0,61770.60230397404,0.0921702269914983,17.158500639992788
-0.08476163227313882,15.590616703033447,159,973.0,40.0,42641.61701154441,0.08476163227313882,11.844893614317892
-0.08730488857325022,18.3506600856781,160,528.0,61.0,49766.89765182171,0.08730488857325022,13.824138236617141
-0.07577759527365414,68.38582348823547,161,413.0,18.0,225473.06813676818,0.07577759527365414,62.63140781576894
-0.0798560244143181,11.579771518707275,162,926.0,95.0,17551.389797241813,0.0798560244143181,4.875386054789392
-0.08826247900895005,37.52161145210266,163,681.0,72.0,101490.15540654241,0.08826247900895005,28.19170983515067
-0.08648292855883005,40.53574991226196,164,606.0,77.0,124100.37678125921,0.08648292855883005,34.47232688368312
-0.0851218130450462,15.30021858215332,165,733.0,82.0,37992.89526066079,0.0851218130450462,10.55358201685022
-0.08475987457555853,14.541511058807373,166,643.0,53.0,25878.440011793296,0.08475987457555853,7.188455558831471
-0.08485437691175976,20.169140577316284,167,840.0,1.0,56424.9989330635,0.08485437691175976,15.673610814739861
-0.08075052546588211,51.899428844451904,168,485.0,64.0,157569.56526930418,0.08075052546588211,43.769323685917826
-0.09016835497710785,30.62937879562378,169,349.0,12.0,79545.5476208127,0.09016835497710785,22.095985450225747
-0.09095148732001378,28.830103397369385,170,880.0,15.0,72180.66258795629,0.09095148732001378,20.05018405221008
-0.08496873531379598,15.91492223739624,171,704.0,45.0,44971.97602964237,0.08496873531379598,12.492215563789546
-0.0742880516036537,87.71295619010925,172,371.0,51.0,273247.5723609661,0.0742880516036537,75.9021034336017
-0.086349537965086,39.76451396942139,173,789.0,58.0,112425.67465108163,0.086349537965086,31.229354069744897
-0.07490113775363727,78.53757286071777,174,744.0,22.0,245446.3574364388,0.07490113775363727,68.17954373234411
-0.08162697096481883,12.706743478775024,175,916.0,68.0,19719.96823332299,0.08162697096481883,5.4777689537008305
-0.08488744280276558,14.794792175292969,176,668.0,88.0,28319.206467591866,0.08488744280276558,7.866446240997741
-0.07841667440502101,10.274724245071411,177,250.0,55.0,15391.351347926691,0.07841667440502101,4.2753753744240806
-0.08942638459306801,34.98394012451172,178,814.0,28.0,90989.24865495213,0.08942638459306801,25.274791293042256
-0.07244341787335147,7.667293071746826,179,859.0,92.0,10794.517862566881,0.07244341787335147,2.9984771840463558
-0.07645115811551369,67.48731064796448,180,513.0,33.0,204806.40337750525,0.07645115811551369,56.89066760486257
-0.08466214972887322,15.151599168777466,181,997.0,42.0,33059.7705540732,0.08466214972887322,9.183269598353666
-0.09223049805614103,26.212177515029907,182,768.0,37.0,64327.0491030395,0.09223049805614103,17.868624750844305
-0.08354301762759216,47.543909311294556,183,615.0,60.0,144738.65325286798,0.08354301762759216,40.205181459129996
-0.08503063586362378,15.479419231414795,184,581.0,98.0,39690.0931928351,0.08503063586362378,11.02502588689864
-0.06823445214812401,5.634723901748657,185,541.0,74.0,7027.8966552375105,0.06823445214812401,1.9521935153437528
-0.08992685090155547,20.261053562164307,186,456.0,84.0,53098.87351642404,0.08992685090155547,14.749687087895568
-0.0844510319781278,14.50187349319458,187,896.0,25.0,24520.496600741837,0.0844510319781278,6.811249055761621
-0.08649445842208389,40.60937762260437,188,975.0,81.0,124748.55752892734,0.08649445842208389,34.652377091368706
-0.07312915260358237,82.73180723190308,189,953.0,9.0,312086.0855824507,0.07312915260358237,86.69057932845853
-0.07848831577116547,58.60793733596802,190,652.0,65.0,171327.4317696164,0.07848831577116547,47.59095326933789
-0.07557011717791332,8.654310464859009,191,796.0,5.0,12729.836239672399,0.07557011717791332,3.536065622131222
-0.09008210229121835,33.44699573516846,192,827.0,50.0,85540.78072431474,0.09008210229121835,23.76132797897632
-0.07366764155390346,157.96779131889343,193,702.0,70.0,506463.5532716675,0.07366764155390346,140.68432035324096
-0.08555854832431334,16.80536985397339,194,757.0,76.0,46764.49194740083,0.08555854832431334,12.990136652055785
-0.07350206663394417,106.2992753982544,195,471.0,14.0,363894.50176907645,0.07350206663394417,101.08180604696568
-0.08681767281575328,38.730172872543335,196,430.0,47.0,108530.07121674511,0.08681767281575328,30.14724200465142
-0.09179690892889811,27.69390106201172,197,931.0,79.0,69344.79261639663,0.09179690892889811,19.26244239344351
-0.0818731594853768,13.375164985656738,198,566.0,72.0,21570.551476691195,0.0818731594853768,5.991819854636443
-0.0564108113595858,3.4465086460113525,199,871.0,62.0,1929.0598476737089,0.0564108113595858,0.5358499576871414
-0.08477890757299605,15.022268533706665,200,632.0,53.0,34840.954346291524,0.08477890757299605,9.678042873969869
-0.09228402335150186,24.100212574005127,201,387.0,90.0,61418.54833584956,0.09228402335150186,17.060707871069322
-0.08513903089268876,42.97308969497681,202,175.0,57.0,139120.45157923995,0.08513903089268876,38.64456988312221
-0.08840348126479289,36.75408315658569,203,905.0,40.0,100166.74026650871,0.08840348126479289,27.82409451847464
-0.08496204166875386,14.79541826248169,204,717.0,20.0,30299.468465891663,0.08496204166875386,8.416519018303239
