loss,run_time,iteration,delta,ndcg,window_hours
-0.008974635801216463,11.199169397354126,0,6679388.885077194,0.008974635801216463,1855.3858014103319
-0.006207868846032627,10.41959810256958,1,2517.178572172086,0.006207868846032627,0.6992162700478017
-0.008882575590027468,10.27783751487732,2,387481.5800710825,0.008882575590027468,107.63377224196736
-0.008931456215841304,10.251595258712769,3,736827.64256955,0.008931456215841304,204.67434515820833
-0.008968405327111937,10.584280729293823,4,533625.2286893494,0.008968405327111937,148.22923019148593
-0.008786824668956883,10.586902379989624,5,45989.736588539105,0.008786824668956883,12.77492683014975
-0.008983375523143154,10.964104413986206,6,3491013.3504739976,0.008983375523143154,969.7259306872215
-0.008392046225272617,10.473539590835571,7,8002.299061421549,0.008392046225272617,2.222860850394875
-0.006008004696557332,10.21536660194397,8,2268.030573337861,0.006008004696557332,0.6300084925938503
-0.00884043727653744,10.287271738052368,9,139040.1598896634,0.00884043727653744,38.622266636017606
-0.008056788829525706,10.458864450454712,10,6097.893848149823,0.008056788829525706,1.6938594022638396
-0.006408995469634262,10.233654260635376,11,2418.212530737577,0.006408995469634262,0.6717257029826602
-0.008759555677894647,10.213879585266113,12,26440.728200347607,0.008759555677894647,7.34464672231878
-0.007528548616442421,10.115196466445923,13,3605.3350276189035,0.007528548616442421,1.001481952116362
-0.00890474553778126,10.32554578781128,14,1601983.4996388883,0.00890474553778126,444.99541656635785
-0.009197733196017134,9.954323530197144,15,1157688.6922986493,0.009197733196017134,321.5801923051804
-0.007480920362382278,9.779092788696289,16,3700.8480687584242,0.007480920362382278,1.0280133524328956
-0.008983375523143154,10.165351867675781,17,3526121.163170354,0.008983375523143154,979.4781008806539
-0.008895546145999862,9.658838748931885,18,14551.571696355248,0.008895546145999862,4.042103248987569
-0.00889141958558122,9.584895610809326,19,16936.919124253014,0.00889141958558122,4.704699756736948
-0.008977962430336089,10.633762836456299,20,6782788.248505705,0.008977962430336089,1884.1078468071403
-0.0088924690624174,10.088132858276367,21,2078840.7355927585,0.0088924690624174,577.4557598868773
-0.008868116215276119,11.423137187957764,22,10851056.58692764,0.008868116215276119,3014.1823852576777
