loss,run_time,iteration,K,normalize_X,similarity,delta,ndcg,window_hours
-0.05158099645698148,51.34623169898987,75,345.0,0,1,8511884.303021599,0.05158099645698148,2364.4123063948887
-0.038361570345847876,24.01243281364441,76,341.0,0,1,240448.08983912924,0.038361570345847876,66.79113606642478
-0.005207855415084214,3.5896074771881104,77,303.0,0,1,4076.663868791025,0.005207855415084214,1.132406630219729
-0.05128893120569092,57.57124876976013,78,436.0,0,1,5832926.020056854,0.05128893120569092,1620.2572277935706
-0.05160709127814422,55.02952337265015,79,382.0,0,1,8526307.704225074,0.05160709127814422,2368.4188067291875
-0.049234216070830505,46.197457790374756,80,389.0,0,1,1589043.2222590554,0.049234216070830505,441.40089507195984
-0.050910147235830684,36.597999572753906,81,223.0,0,1,4649579.347645862,0.050910147235830684,1291.5498187905173
-0.03943920607298366,31.59826421737671,82,366.0,0,1,342506.8814948903,0.03943920607298366,95.14080041524731
-0.04269186786573665,29.657391786575317,83,236.0,0,1,544589.1042016578,0.04269186786573665,151.27475116712716
-0.05033950931865336,39.59193205833435,84,263.0,0,1,3456236.415088776,0.05033950931865336,960.0656708579934
-0.05130352458082041,50.9518723487854,85,285.0,0,1,11208136.092157096,0.05130352458082041,3113.371136710304
-0.051569741265643905,69.13196396827698,86,478.0,0,1,7070772.990798147,0.051569741265643905,1964.1036085550409
-0.01913408990982668,8.025167465209961,87,170.0,0,1,27111.24831643998,0.01913408990982668,7.530902310122216
-0.04501312000720103,50.609413385391235,88,566.0,0,1,684858.2033325617,0.04501312000720103,190.23838981460045
-0.05131557258233112,65.1198308467865,89,415.0,0,1,12925064.227343852,0.05131557258233112,3590.2956187066256
-0.04889303554936878,47.15024518966675,90,352.0,0,1,1798720.182873214,0.04889303554936878,499.6444952425594
-0.0015814668607474949,3.6014668941497803,91,438.0,0,1,2150.2680701352388,0.0015814668607474949,0.5972966861486775
-0.04949949538050504,57.49780344963074,92,451.0,0,1,2486609.7406686763,0.04949949538050504,690.7249279635212
-0.046216244032920066,39.778348445892334,93,321.0,0,1,1037037.0433861044,0.046216244032920066,288.065845385029
-0.05085492873759426,69.13495445251465,94,538.0,0,1,4975752.866010428,0.05085492873759426,1382.1535738917858
-0.048947013227605925,46.78682065010071,95,395.0,0,1,1450441.1241012055,0.048947013227605925,402.9003122503349
-0.0461047253828618,36.20125436782837,96,308.0,0,1,851590.2800291427,0.0461047253828618,236.55285556365075
-0.05154298049523461,27.023163080215454,97,101.0,0,1,8351300.912286672,0.05154298049523461,2319.80580896852
-0.04992484871846692,66.07252478599548,98,573.0,0,1,3008691.360145809,0.04992484871846692,835.7476000405026
-0.026227513403553792,13.750387907028198,99,492.0,0,1,72031.52006887726,0.026227513403553792,20.008755574688127
-0.015485763626349371,5.780739068984985,100,56.0,0,1,18334.994410895502,0.015485763626349371,5.093054003026529
-0.03657225605401358,21.529157638549805,101,376.0,0,1,195144.15955138206,0.03657225605401358,54.20671098649502
-0.050682449446826275,32.20184278488159,102,201.0,0,1,4215563.095781724,0.050682449446826275,1170.9897488282566
-0.05122534040833279,30.893232583999634,103,166.0,0,1,6137928.932569187,0.05122534040833279,1704.9802590469965
-0.04223161197162777,47.717615604400635,104,710.0,0,1,494658.94534570014,0.04223161197162777,137.40526259602782
-0.04814273990148396,60.38284397125244,105,620.0,0,1,1263581.5532644938,0.04814273990148396,350.9948759068038
-0.04921691812474862,36.87546157836914,106,263.0,0,1,2122011.423476956,0.04921691812474862,589.4476176324878
-0.051482655750605566,54.317381620407104,107,354.0,0,1,9885564.085488925,0.051482655750605566,2745.9900237469237
-0.03962914383402266,37.1842360496521,108,634.0,0,1,359160.98765056895,0.03962914383402266,99.76694101404694
-0.020502785486118932,7.871840238571167,109,145.0,0,1,34021.883022603324,0.020502785486118932,9.450523061834257
-0.034461720007757296,19.553019285202026,110,513.0,0,1,142109.96210416674,0.034461720007757296,39.47498947337965
-0.045322604285698634,41.78291916847229,111,293.0,1,1,12923505.004801678,0.045322604285698634,3589.862501333799
-0.05060133116196477,57.267725706100464,112,462.0,0,1,3743344.7008307395,0.05060133116196477,1039.8179724529832
-0.02699593036020783,32.47498536109924,113,247.0,0,0,684888.2830789268,0.02699593036020783,190.2467452997019
-0.009933516946647293,4.7546656131744385,114,423.0,0,1,11340.27884445133,0.009933516946647293,3.150077456792036
-0.03654370829082337,24.72635579109192,115,405.0,1,1,256541.65558432494,0.03654370829082337,71.26157099564581
-0.04946687467684846,31.496020555496216,116,210.0,0,1,2600241.602718728,0.04946687467684846,722.2893340885356
-0.04205614806693113,75.80123519897461,117,535.0,0,0,5953091.3580367025,0.04205614806693113,1653.6364883435285
-0.02651499200937852,13.77850866317749,118,594.0,0,1,89058.1343506338,0.02651499200937852,24.738370652953833
-0.04595896497325212,40.85548710823059,119,321.0,1,1,7435054.800396868,0.04595896497325212,2065.2930001102413
-0.05133684630141977,27.04759955406189,120,78.0,0,1,10862901.049860949,0.05133684630141977,3017.4725138502636
-0.03546684427086371,60.971447229385376,121,494.0,0,0,1907715.8722678446,0.03546684427086371,529.9210756299568
-0.050914986695211176,24.41355323791504,122,125.0,0,1,4885348.743239212,0.050914986695211176,1357.0413175664478
-0.05152347522375379,103.31895804405212,123,864.0,0,1,8890609.092734726,0.05152347522375379,2469.613636870757
-0.02390413467735315,12.658726692199707,124,692.0,1,1,59938.80304606703,0.02390413467735315,16.649667512796395
-0.003236202191962491,3.472153425216675,125,271.0,0,1,3305.1254134142273,0.003236202191962491,0.9180903926150631
-0.0053428670070649895,3.9792308807373047,126,743.0,0,0,7326.556677396346,0.0053428670070649895,2.0351546326100958
-0.03934921039351678,26.44563364982605,127,365.0,0,1,294089.2498067927,0.03934921039351678,81.69145827966464
-0.04687939149223213,65.47428250312805,128,650.0,1,1,3251722.028692606,0.04687939149223213,903.2561190812794
-0.049168205663338314,57.957194805145264,129,557.0,0,1,1566334.6727950277,0.049168205663338314,435.0929646652855
