loss,run_time,iteration,K,max_steps,delta,ndcg,window_hours
-0.024440021901445487,1.8410570621490479,0,775.0,81.0,19365712.26420025,0.024440021901445487,5379.364517833404
-0.020993195962287457,1.247727394104004,1,349.0,24.0,13132938.461201657,0.020993195962287457,3648.0384614449044
-0.02219597025692291,1.3947882652282715,2,442.0,30.0,14956369.47672999,0.02219597025692291,4154.547076869442
-0.03791031225129156,11.42076325416565,3,168.0,17.0,112227620.87820974,0.03791031225129156,31174.339132836038
-0.02022802489367289,1.203596591949463,4,537.0,33.0,11750365.012535501,0.02022802489367289,3263.9902812598616
-0.033431285956559684,5.052294731140137,5,901.0,39.0,49605054.00863406,0.033431285956559684,13779.181669065018
-0.03026602373546214,3.7668046951293945,6,840.0,52.0,37927158.42705659,0.03026602373546214,10535.321785293496
-0.03803327781100253,13.281811714172363,7,352.0,66.0,123175911.46567352,0.03803327781100253,34215.53096268709
-0.03754812484534615,9.030022144317627,8,503.0,41.0,82797586.4913506,0.03754812484534615,22999.329580930724
-0.03431351115508628,6.542602300643921,9,580.0,98.0,61100872.97013166,0.03431351115508628,16972.46471392546
-0.03937342204789408,19.49822425842285,10,416.0,95.0,287497171.2837607,0.03937342204789408,79860.3253566002
-0.03742642417265523,10.13444709777832,11,525.0,81.0,88845904.48033918,0.03742642417265523,24679.417911205328
-0.01869775171659123,0.9608957767486572,12,912.0,78.0,9512861.120367475,0.01869775171659123,2642.4614223242984
-0.029561965771272798,3.439323663711548,13,643.0,52.0,34447435.11607867,0.029561965771272798,9568.73197668852
-0.037742503340713704,12.907402753829956,14,815.0,97.0,116508087.96549766,0.037742503340713704,32363.357768193793
-0.027988237677741716,2.6186604499816895,15,588.0,69.0,26426113.498032324,0.027988237677741716,7340.587082786757
-0.019027335445961083,1.1245203018188477,16,873.0,24.0,10556891.897354733,0.019027335445961083,2932.469971487426
-0.038977293839977493,17.25743055343628,17,677.0,13.0,347838279.6162248,0.038977293839977493,96621.74433784022
-0.03893040242542547,19.06513547897339,18,746.0,29.0,337063460.75661707,0.03893040242542547,93628.7390990603
-0.038345399289854795,11.657571077346802,19,412.0,63.0,101184255.06918178,0.038345399289854795,28106.737519217164
-0.03336498002903092,10.037030220031738,20,222.0,1.0,406343278.69386435,0.03336498002903092,112873.13297051788
-0.03677890111378755,11.418006181716919,21,994.0,3.0,230787407.96434754,0.03677890111378755,64107.613323429876
-0.011263964784603848,0.5821497440338135,22,692.0,12.0,3002391.675267915,0.011263964784603848,833.9976875744208
-0.03885369234249139,17.92318892478943,23,76.0,10.0,626249893.0584072,0.03885369234249139,173958.30362733532
-0.038567623660132014,16.94261646270752,24,283.0,92.0,213141108.59406033,0.038567623660132014,59205.86349835009
-0.03954346296113224,22.261261701583862,25,687.0,42.0,554341604.1073664,0.03954346296113224,153983.7789187129
-0.039542605250133506,20.90350365638733,26,55.0,47.0,622237200.7373694,0.039542605250133506,172843.6668714915
-0.03946796940502936,22.71949553489685,27,977.0,43.0,605784570.9107304,0.03946796940502936,168273.49191964732
-0.012983147495007322,0.5812935829162598,28,100.0,58.0,3780201.826311018,0.012983147495007322,1050.0560628641717
-0.03847481487066129,16.35575795173645,29,744.0,74.0,178213053.06042325,0.03847481487066129,49503.62585011757
-0.039465857407707965,21.212051153182983,30,157.0,47.0,518565628.0994424,0.039465857407707965,144046.00780540067
-0.014184181618639925,0.7017867565155029,31,302.0,36.0,5205651.2886149045,0.014184181618639925,1446.0142468374734
-0.03952359741814096,21.904518127441406,32,621.0,57.0,447783351.3721786,0.03952359741814096,124384.26427004962
-0.02425025205449599,1.6467196941375732,33,782.0,24.0,17869608.71571421,0.02425025205449599,4963.7801988095025
-0.03834375024841262,15.43567967414856,34,445.0,89.0,161943952.98392448,0.03834375024841262,44984.431384423464
-0.03938091447336749,22.68485736846924,35,950.0,46.0,619931287.541874,0.03938091447336749,172203.13542829835
-0.033499398210896175,6.288159608840942,36,491.0,58.0,59253629.93432906,0.033499398210896175,16459.34164842474
-0.039043768786226576,17.265520334243774,37,352.0,31.0,262593466.49450618,0.039043768786226576,72942.62958180727
-0.01652380772713666,0.9265515804290771,38,711.0,18.0,7853348.347417779,0.01652380772713666,2181.4856520604944
-0.03832626621826944,25.600706815719604,39,195.0,36.0,157759200.09038413,0.03832626621826944,43822.0000251067
-0.03806076321506576,19.685887336730957,40,559.0,51.0,75657662.70632413,0.03806076321506576,21016.01741842337
-0.0392782034836288,33.28479886054993,41,821.0,25.0,442745411.32758605,0.0392782034836288,122984.83647988501
-0.026699595225483187,2.247177839279175,42,455.0,72.0,23437384.749351274,0.026699595225483187,6510.384652597576
-0.03364773480737702,4.6880943775177,43,53.0,63.0,48039551.11998808,0.03364773480737702,13344.319755552244
-0.03801021311839903,13.7864511013031,44,631.0,85.0,128844145.82340714,0.03801021311839903,35790.04050650199
-0.02134627883748328,1.3435275554656982,45,864.0,19.0,14478532.872951765,0.02134627883748328,4021.814686931046
-0.0392576701017127,18.42577075958252,46,131.0,38.0,322313125.9841573,0.0392576701017127,89531.42388448815
-0.029275654706909432,2.815458297729492,47,397.0,45.0,28267602.68337836,0.029275654706909432,7852.111856493989
-0.037488585790657766,12.796496629714966,48,506.0,6.0,210174853.04522434,0.037488585790657766,58381.903623673425
-0.03929989659447492,20.967292308807373,49,241.0,41.0,501112868.3291751,0.03929989659447492,139198.01898032642
-0.036021515899389026,7.207158088684082,50,913.0,65.0,67560172.30362323,0.036021515899389026,18766.71452878423
-0.038402818021876214,13.499966859817505,51,305.0,49.0,135227948.63014808,0.038402818021876214,37563.31906393002
-0.038031497977054435,9.935616970062256,52,599.0,27.0,90429660.63869181,0.038031497977054435,25119.35017741439
-0.039227815363840346,19.958558320999146,53,778.0,33.0,381970963.4827759,0.039227815363840346,106103.04541188221
