,calibratedrecallk_10,calibratedrecallk_20,calibratedrecallk_50,coveragek_10,coveragek_20,coveragek_50,ndcgk_10,ndcgk_20,ndcgk_50,precisionk_10,precisionk_20,precisionk_50,reciprocalrankk_10,reciprocalrankk_20,reciprocalrankk_50
"SequentialRules(K=112,max_steps=96)",0.055992141453831044,0.07514734774066797,0.1055992141453831,0.3390024971316731,0.5003711952487008,0.7201862725248026,0.03412422618118774,0.03901224726469887,0.045081995422846424,0.005599214145383104,0.003757367387033399,0.0021119842829076616,0.027499649172046028,0.028922026411678615,0.029954852500511636
