loss,run_time,iteration,delta,ndcg,window_hours
-0.007087700659477627,0.45467185974121094,0,167190872.3387431,0.007087700659477627,46441.90898298419
-0.00739645073608985,0.4427528381347656,1,135362620.2615641,0.00739645073608985,37600.72785043447
-0.02780431858756345,0.379392147064209,2,11519875.560430072,0.02780431858756345,3199.9654334527977
-0.02695871300591702,0.3785843849182129,3,20199730.503288962,0.02695871300591702,5611.0362509136
-0.014976420545758541,0.38884639739990234,4,48555304.406121105,0.014976420545758541,13487.584557255863
-0.02599908813723123,0.3600578308105469,5,2899740.9979102975,0.02599908813723123,805.4836105306382
-0.0054329845975289405,0.48018717765808105,6,393028296.9313596,0.0054329845975289405,109174.52692537766
-0.026817016320938396,0.37035632133483887,7,7075693.563086758,0.026817016320938396,1965.4704341907661
-0.02312974293637875,0.39534926414489746,8,29807554.26644898,0.02312974293637875,8279.876185124716
-0.028651760340790713,0.3676891326904297,9,13676713.187285928,0.028651760340790713,3799.0869964683134
-0.02899795635283526,0.3685884475708008,10,6879002.378033429,0.02899795635283526,1910.8339938981749
-0.025782613970657193,0.3661518096923828,11,2745621.051533599,0.025782613970657193,762.6725143148886
-0.02850728083132472,0.36568117141723633,12,13085755.518607073,0.02850728083132472,3634.9320885019647
-0.007408509250344574,0.4401865005493164,13,151243130.58438927,0.007408509250344574,42011.980717885905
-0.028318715144557957,0.38404059410095215,14,8614456.78303367,0.028318715144557957,2392.9046619537976
-0.006256867796238077,0.4689912796020508,15,244869839.83289203,0.006256867796238077,68019.39995358112
-0.02495098725724644,0.38359522819519043,16,29347132.584993728,0.02495098725724644,8151.981273609369
-0.00601355856798128,0.47308993339538574,17,322246520.62303233,0.00601355856798128,89512.92239528676
-0.0054329845975289405,0.4928126335144043,18,625633041.9086667,0.0054329845975289405,173786.95608574076
-0.00739645073608985,0.444164514541626,19,122731670.98581655,0.00739645073608985,34092.130829393485
-0.0280405037629741,0.3746623992919922,20,4912164.845623031,0.0280405037629741,1364.4902348952864
-0.013729270869237035,0.3937239646911621,21,55263797.55230331,0.013729270869237035,15351.054875639808
-0.027142231253714573,0.38028621673583984,22,4563688.453678119,0.027142231253714573,1267.6912371328108
-0.025547613327463768,0.38628578186035156,23,18349730.124082904,0.025547613327463768,5097.1472566896955
-0.027498112887240654,0.3786125183105469,24,4834287.925693089,0.027498112887240654,1342.8577571369692
-0.008889139345735814,0.430145263671875,25,83292110.79064746,0.008889139345735814,23136.697441846518
-0.026909700326965505,0.3587832450866699,26,7689387.180900942,0.026909700326965505,2135.9408835835948
-0.02881805495546054,0.3756747245788574,27,16282237.745113134,0.02881805495546054,4522.843818086982
-0.023089688688710707,0.3967444896697998,28,28364411.078830093,0.023089688688710707,7879.003077452804
-0.011018997469794782,0.4146714210510254,29,72199212.41747446,0.011018997469794782,20055.336782631795
-0.028046987230318593,0.36707592010498047,30,3823562.63069064,0.028046987230318593,1062.1007307474
-0.02620156264721962,0.36907005310058594,31,19252624.304375768,0.02620156264721962,5347.951195659935
-0.028080449644002154,0.3726680278778076,32,10208306.183176754,0.028080449644002154,2835.640606437987
-0.02927685166953551,0.3724534511566162,33,15165157.56275149,0.02927685166953551,4212.54376743097
-0.02845375295630518,0.36193299293518066,34,6377794.401668456,0.02845375295630518,1771.6095560190156
-0.021706144754631798,0.3888585567474365,35,37327780.312998064,0.021706144754631798,10368.827864721685
-0.027409195717433867,0.36637210845947266,36,3378588.7560256575,0.027409195717433867,938.4968766737937
-0.028348397765554166,0.3629298210144043,37,9935287.206677634,0.028348397765554166,2759.802001854898
-0.028053362113172515,0.3777315616607666,38,5603459.817801164,0.028053362113172515,1556.516616055879
-0.025720250027452013,0.369889497756958,39,21522344.64367777,0.025720250027452013,5978.42906768827
-0.022559643729236332,0.3927161693572998,40,41402629.518551335,0.022559643729236332,11500.730421819815
-0.028001429906822677,0.3697350025177002,41,12266412.585237946,0.028001429906822677,3407.3368292327627
-0.025782613970657193,0.36176156997680664,42,2764110.2723820256,0.025782613970657193,767.8084089950071
-0.02649240114501053,0.3781609535217285,43,24353056.089493,0.02649240114501053,6764.737802636944
-0.028878447806076415,0.36942386627197266,44,15850827.688002143,0.028878447806076415,4403.007691111707
-0.006948167491195726,0.4293553829193115,45,112259603.67728838,0.006948167491195726,31183.223243691216
-0.02899795635283526,0.37119054794311523,46,6857347.26538858,0.02899795635283526,1904.8186848301611
-0.012737693287837634,0.4093155860900879,47,58496145.24650012,0.012737693287837634,16248.929235138921
-0.007011803357266774,0.44707632064819336,48,214428362.57117224,0.007011803357266774,59563.434047547846
-0.021706144754631798,0.38596415519714355,49,37499414.33938518,0.021706144754631798,10416.50398316255
-0.028451387537897624,0.36628127098083496,50,8905847.990300057,0.028451387537897624,2473.8466639722383
-0.027249411059954917,0.37354493141174316,51,3648787.4613785846,0.027249411059954917,1013.5520726051624
-0.029446900989491036,0.36526918411254883,52,14722530.507054407,0.029446900989491036,4089.591807515113
-0.007453821504067943,0.44800472259521484,53,100270366.61640063,0.007453821504067943,27852.879615666843
-0.026217812931242597,0.3886408805847168,54,24602468.71754024,0.026217812931242597,6834.019088205623
-0.029446900989491036,0.38211917877197266,55,14713384.692745714,0.029446900989491036,4087.051303540476
-0.0054329845975289405,0.4816265106201172,56,628205612.4243749,0.0054329845975289405,174501.5590067708
-0.0054329845975289405,0.47985410690307617,57,480254379.30016243,0.0054329845975289405,133403.99425004513
-0.013487157776570995,0.4024038314819336,58,49024163.07714479,0.013487157776570995,13617.823076984663
-0.02832739000766441,0.3814535140991211,59,13504621.523257853,0.02832739000766441,3751.2837564605147
-0.007029724893261568,0.47935032844543457,60,182890627.2827555,0.007029724893261568,50802.952022987636
-0.011389002304489465,0.4042541980743408,61,65793997.90946176,0.011389002304489465,18276.110530406044
-0.023338847303049436,0.3982527256011963,62,31902627.29837108,0.023338847303049436,8861.840916214189
-0.008315735840947245,0.44376659393310547,63,86521242.75242916,0.008315735840947245,24033.678542341433
-0.028318715144557957,0.375213623046875,64,8558851.136338228,0.028318715144557957,2377.458648982841
-0.0287789129090271,0.37963104248046875,65,16459889.886134826,0.0287789129090271,4572.191635037451
-0.02780431858756345,0.37682175636291504,66,11536272.685972504,0.02780431858756345,3204.520190547918
-0.028053362113172515,0.3790297508239746,67,5586093.678035602,0.028053362113172515,1551.6926883432227
-0.029446900989491036,0.3933992385864258,68,14740557.792384965,0.029446900989491036,4094.5993867736015
-0.027085689446830104,0.374316930770874,69,19450293.627159122,0.027085689446830104,5402.859340877534
-0.028012282861803142,0.38033199310302734,70,24982647.546678517,0.028012282861803142,6939.62431852181
-0.028080449644002154,0.36861085891723633,71,10250236.153444469,0.028080449644002154,2847.2878204012413
-0.028436286234430043,0.3708534240722656,72,7948421.252021052,0.028436286234430043,2207.89479222807
-0.01829630014684916,0.4011263847351074,73,46097008.8581785,0.01829630014684916,12804.72468282736
-0.02333726415284192,0.39498353004455566,74,33370629.115930468,0.02333726415284192,9269.619198869574
-0.02871070110979462,0.365919828414917,75,13809358.58483153,0.02871070110979462,3835.9329402309804
-0.02720578229483881,0.36817026138305664,76,4491256.867472104,0.02720578229483881,1247.5713520755844
-0.025978807451287403,0.38551878929138184,77,21804809.594566498,0.025978807451287403,6056.891554046249
-0.028225213045383203,0.37527918815612793,78,6206694.630505061,0.028225213045383203,1724.0818418069614
-0.027994989510075542,0.36240673065185547,79,10681134.726429757,0.027994989510075542,2966.9818684527104
-0.024443313542483986,0.37862467765808105,80,27255429.566096295,0.024443313542483986,7570.95265724897
-0.025764352443119275,0.3722352981567383,81,3234248.217693848,0.025764352443119275,898.4022826927355
-0.029111113909000744,0.36771512031555176,82,14442001.840328747,0.029111113909000744,4011.6671778690966
-0.025415925987324672,0.38417482376098633,83,17634100.454932835,0.025415925987324672,4898.361237481343
-0.02799051952679632,0.3792855739593506,84,4089279.5103780585,0.02799051952679632,1135.9109751050162
-0.028729862979000386,0.3719959259033203,85,5762153.980717379,0.028729862979000386,1600.5983279770496
-0.026776739367364678,0.3744475841522217,86,7311066.9006627435,0.026776739367364678,2030.851916850762
-0.02781987984753731,0.362886905670166,87,12048786.837383553,0.02781987984753731,3346.8852326065426
-0.022036397396159514,0.39849042892456055,88,36912290.11741128,0.022036397396159514,10253.413921503134
-0.013250898578254094,0.41147398948669434,89,52329539.52409974,0.013250898578254094,14535.983201138815
-0.011590334316821684,0.4114663600921631,90,60756826.03410628,0.011590334316821684,16876.896120585076
-0.028385227205376683,0.3745124340057373,91,9075942.062986331,0.028385227205376683,2521.095017496203
-0.026656808724329684,0.38037586212158203,92,22162466.24380595,0.026656808724329684,6156.24062327943
-0.028411551698036577,0.3694159984588623,93,5031491.005240218,0.028411551698036577,1397.636390344505
